TAWSS,Points:0,Points:1,Points:2
11.3238979473684,0.179099,-0.185935,-0.332525
13.0750785263158,0.179078,-0.185973,-0.332565
13.4754220526316,0.179211,-0.185935,-0.332421
14.5112294210526,0.179188,-0.185975,-0.332459
13.1262575263158,0.179143,-0.185955,-0.332492
10.8027693368421,0.179191,-0.185777,-0.332377
12.0495473684211,0.179233,-0.185896,-0.332384
3.06072943684211,0.178417,-0.185309,-0.327378
3.22195466842105,0.178315,-0.185347,-0.327414
3.30103813684211,0.178275,-0.185323,-0.327546
3.23585681052632,0.178369,-0.185245,-0.327646
3.0908428631579,0.178497,-0.1852,-0.32758
3.01284611052632,0.178506,-0.18524,-0.327444
4.40962905263158,0.164125,-0.20713,-0.0328794
4.29509247368421,0.164245,-0.207205,-0.0329394
4.34954368421053,0.164332,-0.207115,-0.0329826
4.51704342105263,0.164288,-0.206984,-0.0329572
4.63245668421053,0.164151,-0.206987,-0.0328897
1.44754030526316,0.204552,-0.195808,-0.246661
1.38261805789474,0.204232,-0.195919,-0.24668
1.38351474736842,0.204086,-0.196162,-0.246398
1.5176311631579,0.204372,-0.196251,-0.246118
1.63315816315789,0.204737,-0.196081,-0.246193
1.56297546842105,0.204771,-0.195882,-0.246454
2.24888586315789,0.214931,-0.196576,-0.264231
2.26433215263158,0.215053,-0.196989,-0.263788
2.0701641,0.215056,-0.197576,-0.263916
2.07303096315789,0.214875,-0.197784,-0.264482
2.17832490526316,0.214778,-0.197377,-0.26496
2.16580901578947,0.214836,-0.196756,-0.264837
1.51518463157895,0.16156,-0.218617,-0.0393748
1.34277751052632,0.161588,-0.218039,-0.0395332
1.24293270526316,0.162098,-0.217713,-0.0394745
1.39205963157895,0.162579,-0.217937,-0.0391652
1.60940410526316,0.162518,-0.218516,-0.0388975
1.64271542105263,0.162009,-0.21887,-0.0390484
1.60797015789474,0.161799,-0.218758,-0.039264
1.53466296842105,0.179765,-0.184751,-0.326565
1.64399252631579,0.179693,-0.184738,-0.326736
1.80069343157895,0.179771,-0.184632,-0.32686
1.81640513684211,0.179944,-0.184527,-0.326804
1.74319642631579,0.180007,-0.184554,-0.32662
1.59724584736842,0.179906,-0.184672,-0.326505
9.94424031578947,0.167599,-0.203488,-0.0331783
9.81853263157895,0.167771,-0.203695,-0.0332136
10.1694882105263,0.168001,-0.20366,-0.033175
11.298778,0.168057,-0.203466,-0.0330861
12.6118433157895,0.167915,-0.20328,-0.0330339
11.7763531578947,0.167686,-0.203268,-0.0330874
1.27286725263158,0.204258,-0.195559,-0.247187
1.10761833684211,0.204143,-0.195408,-0.247475
1.21245152105263,0.203685,-0.195904,-0.247067
1.30769268947368,0.204052,-0.195797,-0.24697
2.6585993,0.199079,-0.20297,-0.276349
2.65871928421053,0.199541,-0.20366,-0.275801
2.93084269473684,0.199389,-0.203591,-0.274782
3.29989915789474,0.198888,-0.202667,-0.274452
3.65042821052632,0.198674,-0.20198,-0.275134
3.41909705263158,0.198713,-0.202215,-0.276013
3.16025589473684,0.198841,-0.202659,-0.276109
2.80221721052632,0.159777,-0.228298,-0.0312366
2.72061505263158,0.160479,-0.227852,-0.03162
2.36451257894737,0.161186,-0.227836,-0.0312309
2.35809010526316,0.161374,-0.228241,-0.03051
2.49954931578947,0.16084,-0.228768,-0.0300863
2.58359742105263,0.159949,-0.228809,-0.0304238
0.892050821052632,0.199598,-0.19836,-0.248759
0.963132721052632,0.200076,-0.19793,-0.248613
1.03791204210526,0.200304,-0.19756,-0.249
1.03647259473684,0.20012,-0.197488,-0.249512
0.935994789473684,0.19964,-0.197828,-0.249796
0.858481484210526,0.199345,-0.198329,-0.24943
2.41574457894737,0.183454,-0.182975,-0.324653
2.64053115789474,0.183221,-0.182912,-0.325124
2.78666847368421,0.183403,-0.182623,-0.325531
2.84043631578947,0.183964,-0.182322,-0.325526
2.73639889473684,0.184301,-0.182388,-0.324992
2.46506789473684,0.183974,-0.182752,-0.324526
5.3708817368421,0.164628,-0.20632,-0.0330934
5.39042684210526,0.164663,-0.206502,-0.0331291
5.56284,0.164815,-0.206559,-0.0332135
5.75563352631579,0.164945,-0.206449,-0.0332648
5.73483584210526,0.16493,-0.206268,-0.0332296
5.534862,0.164765,-0.206196,-0.0331425
2.21724674210526,0.205125,-0.196896,-0.244924
2.28397668421053,0.205516,-0.196688,-0.245126
2.06412472631579,0.205461,-0.196426,-0.245485
1.84125443684211,0.20507,-0.196372,-0.245668
1.77060277894737,0.204689,-0.196569,-0.245522
1.9301630631579,0.204688,-0.196831,-0.245137
0.987745205263158,0.215271,-0.202536,-0.258374
0.937295389473684,0.215412,-0.202645,-0.257787
0.893512831578947,0.215308,-0.203172,-0.257499
0.888632905263158,0.215024,-0.203645,-0.257804
0.9304981,0.214848,-0.203547,-0.258452
0.987538126315789,0.214991,-0.202965,-0.258734
1.73583567368421,0.161924,-0.219444,-0.038805
1.64318215789474,0.161414,-0.219764,-0.0389558
1.46955710526316,0.160946,-0.219476,-0.0392371
1.45773718421053,0.161006,-0.218903,-0.0394126
3.55866710526316,0.180339,-0.185689,-0.331298
3.69722415789474,0.180335,-0.185706,-0.331352
4.01569778947368,0.180332,-0.185723,-0.331405
4.16368552631579,0.180295,-0.185696,-0.331438
4.46166031578947,0.180258,-0.185668,-0.331471
4.683115,0.180206,-0.185567,-0.331443
4.51431821052632,0.180212,-0.185528,-0.331342
4.00647194736842,0.180272,-0.185594,-0.331263
1.82194031052632,0.180238,-0.184487,-0.326359
1.83149187894737,0.180174,-0.184455,-0.326556
1.95048179473684,0.180272,-0.184325,-0.326692
2.08155222105263,0.180454,-0.18421,-0.326636
2.07744210526316,0.180538,-0.184237,-0.326422
1.9410608631579,0.18042,-0.184384,-0.326281
4.03753836842105,0.16405,-0.207382,-0.0328481
3.989962,0.164176,-0.207429,-0.0329091
4.12776105263158,0.164265,-0.207336,-0.0329526
4.27877205263158,0.16402,-0.207213,-0.0328316
0.885075568421053,0.203354,-0.195237,-0.248417
0.936267584210526,0.203058,-0.195339,-0.248631
0.936914221052632,0.202772,-0.195607,-0.248496
0.89917682631579,0.202807,-0.195771,-0.248131
1.26382111052632,0.215552,-0.199775,-0.260555
1.19699636842105,0.215408,-0.200311,-0.2605
1.31599512105263,0.215144,-0.200593,-0.260944
1.50622423684211,0.215034,-0.200306,-0.261453
1.61146209473684,0.215208,-0.199755,-0.26149
1.48823013157895,0.215461,-0.199505,-0.261036
1.36916089473684,0.159584,-0.222467,-0.0383375
1.33055621052632,0.159041,-0.222441,-0.0383666
1.34287589473684,0.158798,-0.221933,-0.0386043
1.31717421052632,0.159187,-0.221483,-0.0387827
1.41421910526316,0.159794,-0.221558,-0.0386623
1.44599742105263,0.159949,-0.222034,-0.0384547
5.69521373684211,0.180132,-0.18553,-0.331553
5.29148094736842,0.18014,-0.185507,-0.33151
4.71892384210526,0.180242,-0.185692,-0.331517
5.04639631578947,0.180227,-0.185717,-0.331564
5.11724694736842,0.180181,-0.185694,-0.33159
5.66749415789474,0.180136,-0.185672,-0.331615
6.40615015789474,0.180101,-0.185563,-0.331589
4.06370831578947,0.180362,-0.185771,-0.331421
4.4415037368421,0.180311,-0.185764,-0.331506
5.11563078947369,0.180245,-0.185769,-0.33158
2.22793484210526,0.181022,-0.184042,-0.326032
2.12067473684211,0.180815,-0.18416,-0.326114
2.20536115789474,0.180734,-0.184121,-0.326345
2.36274036842105,0.180862,-0.183959,-0.326496
2.48134947368421,0.181059,-0.183848,-0.326411
2.43128594736842,0.181138,-0.183893,-0.326178
11.7870845263158,0.168281,-0.203419,-0.0330172
13.3277261578947,0.168271,-0.203211,-0.0329045
13.7199092105263,0.168033,-0.203121,-0.032923
1.89318908947368,0.208481,-0.221175,-0.218709
1.9614876,0.208612,-0.221194,-0.219913
2.04284611578947,0.209002,-0.220202,-0.220496
2.13711654736842,0.209137,-0.219138,-0.219945
2.01632610526316,0.20897,-0.219051,-0.218752
1.85276051578947,0.208704,-0.220096,-0.218099
1.93778353684211,0.215391,-0.198072,-0.262445
1.79674002631579,0.215254,-0.198616,-0.262478
1.80962587368421,0.215001,-0.198849,-0.262976
1.86781014210526,0.214976,-0.198525,-0.263488
2.01154919473684,0.21514,-0.197952,-0.263445
2.08574204736842,0.215302,-0.197731,-0.2629
3.62421073684211,0.160149,-0.225821,-0.0344355
3.63556394736842,0.160223,-0.226305,-0.0337677
3.62441121052632,0.159543,-0.226753,-0.0334988
3.75290578947369,0.158795,-0.226616,-0.0339247
7.60405957894737,0.167287,-0.203766,-0.0332911
7.93396768421053,0.167478,-0.203967,-0.0333129
8.64238447368421,0.167713,-0.203922,-0.0332872
8.31210536842105,0.16735,-0.203515,-0.0332299
3.60493057894737,0.17809,-0.185352,-0.327719
3.83035257894737,0.17795,-0.185405,-0.327733
3.91560157894737,0.17787,-0.185395,-0.32787
3.84412468421053,0.177937,-0.185324,-0.328019
3.68672275789474,0.1781,-0.18526,-0.328008
3.54463864210526,0.178172,-0.185277,-0.327845
1.01697739473684,0.202142,-0.196071,-0.248574
1.00282043157895,0.202461,-0.195736,-0.248737
1.06309123157895,0.202474,-0.195561,-0.249145
1.12932996315789,0.202171,-0.195697,-0.249418
1.13699172631579,0.201842,-0.196023,-0.24929
1.09290826842105,0.201825,-0.196222,-0.248854
0.582351978947368,0.207329,-0.216987,-0.25167
0.538098857894737,0.208948,-0.215505,-0.253055
0.518109984210526,0.20933,-0.215931,-0.251928
0.556294710526316,0.20855,-0.216715,-0.251219
1.98146475263158,0.163361,-0.219915,-0.0369201
1.91623591578947,0.163155,-0.219929,-0.0372105
1.98707378947368,0.163162,-0.219394,-0.0375762
2.1326698,0.163509,-0.218898,-0.0373761
2.18844978947368,0.163713,-0.218842,-0.0368121
2.12970415789474,0.163659,-0.219291,-0.0364055
2.01103697894737,0.163448,-0.219882,-0.0366039
6.07487931578947,0.16524,-0.205864,-0.0332803
6.51487284210526,0.16541,-0.205962,-0.0333627
6.394094,0.165589,-0.205873,-0.0333994
5.42153031578947,0.165236,-0.205662,-0.0332419
3.47842702631579,0.178149,-0.18537,-0.327579
3.33334771052632,0.178325,-0.185217,-0.327805
22.5098708947368,0.156713,-0.224871,-0.00330303
27.8468217894737,0.156798,-0.224852,-0.00327296
34.4449545789474,0.156807,-0.224792,-0.00319044
29.276713631579,0.156643,-0.224769,-0.00316805
24.8604533157895,0.156538,-0.224828,-0.00328749
20.6492927894737,0.156616,-0.22488,-0.00334013
35.3225889473684,0.15648,-0.224715,-0.00314511
32.5888749473684,0.156461,-0.224776,-0.00323485
1.09141518421053,0.200721,-0.19722,-0.248869
1.17581937368421,0.200885,-0.196933,-0.249177
1.21266432105263,0.200739,-0.196883,-0.249566
1.13628563157895,0.200392,-0.197097,-0.24977
0.675708126315789,0.214336,-0.208766,-0.253093
0.605477942105263,0.214327,-0.209324,-0.252347
0.5615522,0.213975,-0.210213,-0.252422
0.635412768421053,0.213582,-0.210462,-0.2533
0.71409932631579,0.213611,-0.209801,-0.254031
0.710356663157895,0.214012,-0.208995,-0.253898
1.28533836842105,0.160402,-0.219766,-0.0392338
1.69072373684211,0.161305,-0.220311,-0.0387293
1.527588,0.160826,-0.22055,-0.0388284
1.31734984210526,0.160392,-0.220294,-0.0390517
7.21381421052632,0.167431,-0.204207,-0.0333676
7.06664068421053,0.167039,-0.203816,-0.0333283
7.15509489473684,0.166994,-0.20407,-0.033364
6.92444352631579,0.167196,-0.20426,-0.0333814
5.56990757894737,0.176546,-0.185453,-0.329105
5.81767936842105,0.176588,-0.185408,-0.329265
6.04864110526316,0.176724,-0.185368,-0.329303
5.97763126315789,0.176804,-0.185369,-0.329207
5.6036432631579,0.176782,-0.185407,-0.329069
5.32978552631579,0.17666,-0.185452,-0.329005
9.45736546842105,0.176771,-0.187241,-0.333533
10.2748946210526,0.176741,-0.187102,-0.333559
10.5614550789474,0.176806,-0.187044,-0.333678
10.3615218842105,0.176894,-0.187108,-0.333757
9.95710448421053,0.176923,-0.187243,-0.333743
9.3913304,0.176866,-0.187318,-0.333639
1.45585062631579,0.204693,-0.19561,-0.246862
1.35156505263158,0.204579,-0.195482,-0.247098
10.1644635473684,0.176674,-0.186866,-0.333594
10.4480259894737,0.176768,-0.186909,-0.333692
9.9952929,0.176657,-0.18699,-0.3335
8.5611591,0.176729,-0.187338,-0.333403
8.72238914210526,0.176641,-0.187273,-0.333268
8.99926967368421,0.176569,-0.187096,-0.333257
9.35814862631579,0.176578,-0.186974,-0.333375
2.51002073684211,0.163596,-0.224157,-0.0316877
2.22438573684211,0.163498,-0.22503,-0.0310819
2.13622200526316,0.162959,-0.225866,-0.0313244
2.50296339473684,0.162357,-0.225962,-0.0321138
3.09803699473684,0.162243,-0.225394,-0.0328827
3.26155945263158,0.16269,-0.224597,-0.0331431
2.96209894736842,0.163266,-0.22403,-0.0326417
0.999263347368421,0.214843,-0.202805,-0.259363
1.02882857894737,0.215007,-0.202215,-0.259571
1.03949854210526,0.215286,-0.201838,-0.259169
1.01026876315789,0.215403,-0.201999,-0.258601
4.2695512631579,0.164443,-0.207152,-0.033044
4.45247942105263,0.164532,-0.20705,-0.0330907
4.68961447368421,0.164495,-0.206902,-0.0330649
4.69122094736842,0.164362,-0.206872,-0.0329928
2.60053747368421,0.170877,-0.176848,-0.343396
2.47569928421053,0.170992,-0.176096,-0.344187
2.32107168947368,0.170801,-0.17633,-0.345291
2.2453505,0.170548,-0.177355,-0.345533
2.39197695789474,0.170635,-0.178123,-0.344685
2.59645578947368,0.170773,-0.177851,-0.343652
1.22915737894737,0.201547,-0.19616,-0.249572
1.25590477894737,0.20127,-0.196443,-0.249483
1.18963157894737,0.201217,-0.196646,-0.249133
1.1101363,0.201478,-0.196562,-0.248785
0.732503210526316,0.200802,-0.163727,-0.0698458
0.578250578947368,0.20089,-0.163649,-0.0692154
0.494347110526316,0.201555,-0.164453,-0.0686051
0.619429378947368,0.201965,-0.16546,-0.0692155
0.758643263157895,0.201838,-0.165537,-0.0698155
0.727573368421053,0.201379,-0.164559,-0.0698453
1.06179794736842,0.215507,-0.200555,-0.259992
1.05487893684211,0.215348,-0.201094,-0.259882
1.09607980526316,0.215067,-0.201417,-0.260311
1.21950337894737,0.214961,-0.20116,-0.260865
2.09859992105263,0.163193,-0.220964,-0.0364539
2.12165994736842,0.163424,-0.220414,-0.0362091
2.33970063157895,0.163584,-0.220373,-0.0355464
2.3959951,0.163124,-0.221524,-0.0361046
5.05514136842105,0.164726,-0.206835,-0.0331903
5.37065026315789,0.164837,-0.206728,-0.0332433
5.169504,0.16455,-0.206624,-0.0330807
5.03564010526316,0.164591,-0.206788,-0.0331121
1.59348395789474,0.179554,-0.184838,-0.32673
1.95459288947368,0.179531,-0.184699,-0.327135
1.89356650526316,0.179706,-0.184603,-0.327056
0.502953636842105,0.193754,-0.208511,-0.244639
0.562950752631579,0.194235,-0.207513,-0.245107
0.634888147368421,0.19441,-0.207389,-0.246365
0.648303021052632,0.194162,-0.208369,-0.247072
0.536865505263158,0.193773,-0.209458,-0.246482
0.4514496,0.19354,-0.209476,-0.245308
0.477844031578947,0.210847,-0.215811,-0.250163
0.473243210526316,0.210014,-0.216724,-0.249532
0.488815052631579,0.208899,-0.217111,-0.25006
0.463800357894737,0.210512,-0.215414,-0.2514
2.52562231578947,0.161134,-0.229183,-0.0292166
2.28699152631579,0.162088,-0.227917,-0.0302113
2.45754289473684,0.16243,-0.228088,-0.0294068
2.56993963157895,0.16201,-0.228828,-0.0288358
2.61052636842105,0.161604,-0.229102,-0.0290265
3.78649989473684,0.16413,-0.207668,-0.0328924
3.81337431578947,0.164205,-0.207565,-0.0329272
1.32624932105263,0.17284,-0.184151,-0.334134
2.01360892105263,0.173031,-0.184081,-0.334444
2.41082598421053,0.173305,-0.18428,-0.334528
1.85153621052632,0.173404,-0.184528,-0.334362
1.2154479,0.173245,-0.184663,-0.334091
1.04359465789474,0.172954,-0.184484,-0.333947
9.91378622631579,0.178471,-0.185669,-0.33313
9.71265511578947,0.17843,-0.185742,-0.333231
9.7947943631579,0.17833,-0.18569,-0.333329
9.63115661052632,0.178279,-0.18555,-0.333312
9.41527759473684,0.178339,-0.185474,-0.333195
9.78665161578948,0.17843,-0.18554,-0.333111
2.58761126315789,0.205172,-0.197171,-0.244512
3.10258715789474,0.205702,-0.197245,-0.244332
2.92039148947368,0.206061,-0.197025,-0.244597
2.48954692105263,0.205922,-0.196743,-0.244979
9.95239412105263,0.178454,-0.18594,-0.333335
9.94667913157895,0.178365,-0.185905,-0.333426
9.87165418947368,0.178294,-0.185779,-0.333431
9.78316267368421,0.178484,-0.185866,-0.33324
0.578394373684211,0.176749,-0.190879,-0.0698711
0.560459089473684,0.176686,-0.190966,-0.0692905
0.575465094736842,0.175872,-0.190467,-0.0687289
0.651081689473684,0.175156,-0.189833,-0.0693183
0.672041110526316,0.175208,-0.189779,-0.0698855
0.59320677368421,0.176002,-0.19032,-0.0698735
10.3183083842105,0.178557,-0.185725,-0.333046
10.8560839947368,0.178602,-0.185847,-0.333059
10.5034063473684,0.17857,-0.185915,-0.333153
0.743305836842105,0.214616,-0.205935,-0.256135
0.725093710526316,0.214875,-0.205866,-0.25542
0.715206136842105,0.214803,-0.2064,-0.254872
0.704799705263158,0.214466,-0.20708,-0.255033
0.719577663157895,0.214162,-0.207181,-0.255798
0.750143615789474,0.214239,-0.20657,-0.256352
1.57926505263158,0.16066,-0.22107,-0.0386264
1.39126805263158,0.160127,-0.221135,-0.0387542
1.24132726315789,0.159952,-0.220625,-0.0390004
6.440713,0.166752,-0.204132,-0.033384
5.70178368421053,0.166721,-0.204381,-0.0334021
5.77880321052632,0.166927,-0.204561,-0.0334215
6.30549642105263,0.16716,-0.204502,-0.0334207
2.62677852631579,0.181826,-0.183454,-0.326027
2.4846052631579,0.181702,-0.183638,-0.325816
2.42798689473684,0.181457,-0.183785,-0.325888
2.49617384210526,0.181348,-0.183763,-0.326119
2.57410542105263,0.181425,-0.183605,-0.326346
2.64811731578947,0.181658,-0.183442,-0.326327
0.644716494736842,0.195933,-0.204206,-0.247048
0.667664642105263,0.196451,-0.203275,-0.247145
0.666317857894737,0.196635,-0.20282,-0.248037
0.648522531578948,0.196276,-0.203226,-0.248934
0.60443812631579,0.195757,-0.204241,-0.248935
0.5965498,0.195597,-0.204767,-0.247942
2.06048089473684,0.15941,-0.224488,-0.0365528
2.03586626315789,0.158873,-0.224814,-0.0364022
1.62323457894737,0.1583,-0.224667,-0.0367277
1.46521563157895,0.1583,-0.224104,-0.037199
1.62301973684211,0.158887,-0.22382,-0.0373342
1.81586531578947,0.159425,-0.224059,-0.0370135
1.02758604210526,0.215445,-0.201299,-0.259339
1.05736124736842,0.214884,-0.202,-0.26017
6.03433426315789,0.16508,-0.206159,-0.0332771
6.28950342105263,0.165239,-0.206244,-0.0333625
6.66308436842105,0.165402,-0.20615,-0.0334052
5.9412452631579,0.165072,-0.205967,-0.0332376
2.13661498421053,0.178985,-0.185095,-0.327053
2.33414651052632,0.178926,-0.185074,-0.327212
2.33704678947368,0.179011,-0.184969,-0.327347
2.1727759631579,0.179178,-0.184879,-0.327298
0.962284831578947,0.203063,-0.195188,-0.248973
1.02212413684211,0.20279,-0.195281,-0.249245
1.788279,0.163368,-0.218279,-0.0382134
1.77669542105263,0.162911,-0.218695,-0.0384346
0.847462957894737,0.214905,-0.204209,-0.257452
0.833568063157895,0.215108,-0.204241,-0.256797
0.792788221052632,0.215023,-0.204782,-0.256382
0.781267784210526,0.214697,-0.205357,-0.256618
0.818849178947368,0.214429,-0.20534,-0.257328
0.842279805263158,0.214553,-0.204733,-0.257747
3.87465752631579,0.164009,-0.207923,-0.0328462
4.055736,0.163714,-0.207904,-0.0327223
3.93809484210526,0.163786,-0.208063,-0.0327588
3.86923452631579,0.163942,-0.208065,-0.032824
5.31503410526316,0.176262,-0.185446,-0.329475
5.49683042105263,0.176341,-0.185415,-0.329634
5.97145210526316,0.176488,-0.185377,-0.329656
6.05032036842105,0.17656,-0.185371,-0.329533
5.76420489473684,0.176499,-0.185407,-0.32938
5.46165989473684,0.176348,-0.185445,-0.329344
11.2838838894737,0.177791,-0.185667,-0.333868
10.8084367736842,0.17772,-0.185735,-0.333951
10.1508660894737,0.177625,-0.185686,-0.334008
10.0645500263158,0.177602,-0.185566,-0.333991
10.5768381789474,0.177671,-0.185494,-0.333912
10.8905429473684,0.177764,-0.185545,-0.333847
0.882427915789474,0.203913,-0.194908,-0.248374
0.899067621052631,0.203623,-0.194996,-0.248554
0.897203094736842,0.203967,-0.195066,-0.248068
9.81310256842105,0.177589,-0.185721,-0.334047
10.8316754789474,0.177743,-0.185854,-0.333975
10.5160527210526,0.177706,-0.185887,-0.334016
10.2010146805263,0.177646,-0.185805,-0.33403
11.0204130789474,0.177663,-0.185927,-0.334033
11.3056157052632,0.177557,-0.185884,-0.334063
10.6862151578947,0.177541,-0.185761,-0.334062
3.36079915789474,0.160945,-0.22627,-0.0332865
3.02277484210526,0.161041,-0.226794,-0.0325927
3.05532831578947,0.160372,-0.227339,-0.0323468
3.39042273684211,0.159596,-0.227262,-0.0327717
11.2284523789474,0.177916,-0.185841,-0.333836
11.3777425315789,0.177843,-0.185905,-0.333921
11.0356933210526,0.177888,-0.185721,-0.333808
0.7999813,0.201404,-0.208738,-0.266036
0.618883142105263,0.201033,-0.208381,-0.267114
0.905488663157895,0.201691,-0.208334,-0.267815
1.00915440526316,0.202716,-0.208423,-0.267613
1.08320948947368,0.203104,-0.208683,-0.266783
1.14900852631579,0.202449,-0.208951,-0.265907
11.4375253157895,0.168444,-0.203565,-0.0330784
12.5313441052632,0.168659,-0.203525,-0.0330318
12.7317758421053,0.168778,-0.203349,-0.0328831
12.6489851052632,0.168691,-0.203173,-0.0327574
13.2590241052632,0.168437,-0.203103,-0.0327792
2.55930805263158,0.182789,-0.183146,-0.325208
2.72000836842105,0.182593,-0.18311,-0.325589
2.87050294736842,0.182715,-0.182888,-0.325905
2.86116552631579,0.183094,-0.182633,-0.325931
1.07865358947368,0.204367,-0.195172,-0.247647
0.993996510526316,0.20428,-0.195001,-0.247928
1.99922247894737,0.162885,-0.226656,-0.03061
2.088969,0.16333,-0.226665,-0.029725
2.27038621052632,0.163108,-0.227461,-0.0290748
2.06627473684211,0.162321,-0.227282,-0.0307642
1.26382693157895,0.204265,-0.212791,-0.259379
1.2690198,0.205261,-0.212363,-0.259761
1.19366186842105,0.20621,-0.212561,-0.259153
1.06574412105263,0.206192,-0.213274,-0.258219
1.08670327368421,0.205226,-0.213782,-0.257896
1.21517022105263,0.204248,-0.213498,-0.258447
5.39540605263158,0.1669,-0.204798,-0.0334508
5.00685242105263,0.166487,-0.204451,-0.0334049
5.13174915789474,0.166466,-0.204693,-0.0334141
5.37703163157895,0.166673,-0.204861,-0.0334406
2.35214006842105,0.174872,-0.185624,-0.331161
2.67702976315789,0.175019,-0.185613,-0.331078
2.58988315263158,0.174993,-0.185612,-0.330907
2.24945364736842,0.174811,-0.185615,-0.330806
1.83431978421053,0.174647,-0.185614,-0.330892
1.97716553157895,0.174683,-0.185623,-0.331077
0.73800062631579,0.191994,-0.228145,-0.227456
0.552566631578947,0.191098,-0.227586,-0.22822
0.440184815789474,0.19141,-0.227338,-0.229427
0.594475157894737,0.192613,-0.227629,-0.229834
0.561604910526316,0.193493,-0.228102,-0.229039
0.603974368421053,0.193187,-0.228369,-0.227868
1.46316042105263,0.159845,-0.222841,-0.0380786
1.54781694736842,0.159657,-0.223229,-0.0377919
