OSI,Points:0,Points:1,Points:2
0.0916819247598107,0.204258,-0.195559,-0.247187
0.10622410883001,0.204143,-0.195408,-0.247475
0.104741082574811,0.203685,-0.195904,-0.247067
0.0931846443176406,0.204052,-0.195797,-0.24697
0.105818742704145,0.199079,-0.20297,-0.276349
0.0834714751012591,0.199541,-0.20366,-0.275801
0.0755135261482424,0.199389,-0.203591,-0.274782
0.0777862845131772,0.198888,-0.202667,-0.274452
0.0928298635518828,0.198674,-0.20198,-0.275134
0.108013524783476,0.198713,-0.202215,-0.276013
0.100954285837614,0.198841,-0.202659,-0.276109
0.0439403978195244,0.159777,-0.228298,-0.0312366
0.0521873931791252,0.160479,-0.227852,-0.03162
0.0697020163553237,0.161186,-0.227836,-0.0312309
0.0700014047362327,0.161374,-0.228241,-0.03051
0.0619667663000583,0.16084,-0.228768,-0.0300863
0.0518334063629473,0.159949,-0.228809,-0.0304238
0.170796770933475,0.199598,-0.19836,-0.248759
0.150815137254053,0.200076,-0.19793,-0.248613
0.130207403830784,0.200304,-0.19756,-0.249
0.122699086991021,0.20012,-0.197488,-0.249512
0.135496587754539,0.19964,-0.197828,-0.249796
0.165437164805372,0.199345,-0.198329,-0.24943
0.088034863879653,0.183454,-0.182975,-0.324653
0.0879825490897702,0.183221,-0.182912,-0.325124
0.0854127825234869,0.183403,-0.182623,-0.325531
0.0775999484183767,0.183964,-0.182322,-0.325526
0.0738470567329035,0.184301,-0.182388,-0.324992
0.0813566202937093,0.183974,-0.182752,-0.324526
0.0891306720271027,0.164628,-0.20632,-0.0330934
0.0904810611665351,0.164663,-0.206502,-0.0331291
0.093822030594147,0.164815,-0.206559,-0.0332135
0.0942328044906733,0.164945,-0.206449,-0.0332648
0.0918074750132096,0.16493,-0.206268,-0.0332296
0.0902560451649108,0.164765,-0.206196,-0.0331425
0.0823746482296241,0.205125,-0.196896,-0.244924
0.0705141120269392,0.205516,-0.196688,-0.245126
0.0669148866274817,0.205461,-0.196426,-0.245485
0.0717698199049224,0.20507,-0.196372,-0.245668
0.0806735156816104,0.204689,-0.196569,-0.245522
0.0885653836879843,0.204688,-0.196831,-0.245137
0.175640948211882,0.215271,-0.202536,-0.258374
0.183243883575452,0.215412,-0.202645,-0.257787
0.198075892803324,0.215308,-0.203172,-0.257499
0.20486815641716,0.215024,-0.203645,-0.257804
0.190708988359,0.214848,-0.203547,-0.258452
0.177226340048143,0.214991,-0.202965,-0.258734
0.104912277063577,0.161924,-0.219444,-0.038805
0.0978635226181216,0.161414,-0.219764,-0.0389558
0.101433332176282,0.160946,-0.219476,-0.0392371
0.108791181051325,0.161006,-0.218903,-0.0394126
0.0458098293616891,0.180339,-0.185689,-0.331298
0.0901710971534246,0.180335,-0.185706,-0.331352
0.128473641492456,0.180332,-0.185723,-0.331405
0.0660299692793292,0.180295,-0.185696,-0.331438
0.0257949498703337,0.180258,-0.185668,-0.331471
0.0255501177327956,0.180206,-0.185567,-0.331443
0.0297656476571563,0.180212,-0.185528,-0.331342
0.0338155800956806,0.180272,-0.185594,-0.331263
0.240318549067138,0.180238,-0.184487,-0.326359
0.230622841745865,0.180174,-0.184455,-0.326556
0.19840944162374,0.180272,-0.184325,-0.326692
0.180172481527853,0.180454,-0.18421,-0.326636
0.185885922819497,0.180538,-0.184237,-0.326422
0.211871799625351,0.18042,-0.184384,-0.326281
0.073684762506522,0.16405,-0.207382,-0.0328481
0.0779387757256856,0.164176,-0.207429,-0.0329091
0.0812979643554559,0.164265,-0.207336,-0.0329526
0.0725828292817959,0.16402,-0.207213,-0.0328316
0.143395202830138,0.203354,-0.195237,-0.248417
0.131942413625775,0.203058,-0.195339,-0.248631
0.132740531915561,0.202772,-0.195607,-0.248496
0.144140864703331,0.202807,-0.195771,-0.248131
0.0993086229919689,0.215552,-0.199775,-0.260555
0.108328081202835,0.215408,-0.200311,-0.2605
0.102631372322278,0.215144,-0.200593,-0.260944
0.0922994888057839,0.215034,-0.200306,-0.261453
0.0842527736330438,0.215208,-0.199755,-0.26149
0.0857632970489421,0.215461,-0.199505,-0.261036
0.114591668515567,0.159584,-0.222467,-0.0383375
0.112206246474413,0.159041,-0.222441,-0.0383666
0.106294513788459,0.158798,-0.221933,-0.0386043
0.0994315300085596,0.159187,-0.221483,-0.0387827
0.0899070757331055,0.159794,-0.221558,-0.0386623
0.100673906459186,0.159949,-0.222034,-0.0384547
0.0170705630346629,0.180132,-0.18553,-0.331553
0.0206527324687139,0.18014,-0.185507,-0.33151
0.0590284430685522,0.180242,-0.185692,-0.331517
0.0884175839047195,0.180227,-0.185717,-0.331564
0.0508332358972486,0.180181,-0.185694,-0.33159
0.0228121089880479,0.180136,-0.185672,-0.331615
0.0165799240058599,0.180101,-0.185563,-0.331589
0.151583362138513,0.180362,-0.185771,-0.331421
0.0928115163611988,0.180311,-0.185764,-0.331506
0.104976909344276,0.180245,-0.185769,-0.33158
0.156489566001193,0.181022,-0.184042,-0.326032
0.174613428083266,0.180815,-0.18416,-0.326114
0.167737400878271,0.180734,-0.184121,-0.326345
0.147457567751489,0.180862,-0.183959,-0.326496
0.135719175037238,0.181059,-0.183848,-0.326411
0.138156140955039,0.181138,-0.183893,-0.326178
0.0205150495338476,0.168281,-0.203419,-0.0330172
0.018425741056,0.168271,-0.203211,-0.0329045
0.0184078038914826,0.168033,-0.203121,-0.032923
0.0737839592159659,0.208481,-0.221175,-0.218709
0.0794907835009289,0.208612,-0.221194,-0.219913
0.0790150556843217,0.209002,-0.220202,-0.220496
0.0658491276958111,0.209137,-0.219138,-0.219945
0.0639414231012656,0.20897,-0.219051,-0.218752
0.0724175430345745,0.208704,-0.220096,-0.218099
0.0603459559357137,0.215391,-0.198072,-0.262445
0.0671974457597859,0.215254,-0.198616,-0.262478
0.0712282182281963,0.215001,-0.198849,-0.262976
0.0675115956527501,0.214976,-0.198525,-0.263488
0.0609538502456383,0.21514,-0.197952,-0.263445
0.0582534926460615,0.215302,-0.197731,-0.2629
0.026110538462741,0.160149,-0.225821,-0.0344355
0.0302544852615741,0.160223,-0.226305,-0.0337677
0.0270777735129508,0.159543,-0.226753,-0.0334988
0.0204682636655446,0.158795,-0.226616,-0.0339247
0.0363564174809154,0.167287,-0.203766,-0.0332911
0.0370807845805061,0.167478,-0.203967,-0.0333129
0.0341739614816775,0.167713,-0.203922,-0.0332872
0.032199633194663,0.16735,-0.203515,-0.0332299
0.0848059783986817,0.17809,-0.185352,-0.327719
0.0841309318168082,0.17795,-0.185405,-0.327733
0.07996478928542,0.17787,-0.185395,-0.32787
0.0760457597667659,0.177937,-0.185324,-0.328019
0.0771706837869097,0.1781,-0.18526,-0.328008
0.0817269345781277,0.178172,-0.185277,-0.327845
0.123686405097818,0.202142,-0.196071,-0.248574
0.122165151783375,0.202461,-0.195736,-0.248737
0.112816452880745,0.202474,-0.195561,-0.249145
0.10551469829201,0.202171,-0.195697,-0.249418
0.106096966662503,0.201842,-0.196023,-0.24929
0.114190864721031,0.201825,-0.196222,-0.248854
0.101090686372137,0.207329,-0.216987,-0.25167
0.0978297037905516,0.208948,-0.215505,-0.253055
0.121241188272339,0.20933,-0.215931,-0.251928
0.111934723060915,0.20855,-0.216715,-0.251219
0.145425519960901,0.163361,-0.219915,-0.0369201
0.139566249699092,0.163155,-0.219929,-0.0372105
0.132268807668837,0.163162,-0.219394,-0.0375762
0.137376378040352,0.163509,-0.218898,-0.0373761
0.143874947594465,0.163713,-0.218842,-0.0368121
0.151470927805954,0.163659,-0.219291,-0.0364055
0.148226800105969,0.163448,-0.219882,-0.0366039
0.0870432669347735,0.16524,-0.205864,-0.0332803
0.0821497236737134,0.16541,-0.205962,-0.0333627
0.0784715199923639,0.165589,-0.205873,-0.0333994
0.0978811825535836,0.165236,-0.205662,-0.0332419
0.0951144401568546,0.178149,-0.18537,-0.327579
0.0877037882639449,0.178325,-0.185217,-0.327805
0.00990108259263783,0.156713,-0.224871,-0.00330303
0.0152563720267448,0.156798,-0.224852,-0.00327296
0.0182488794498709,0.156807,-0.224792,-0.00319044
0.0172951385192852,0.156643,-0.224769,-0.00316805
0.0135256879187896,0.156538,-0.224828,-0.00328749
0.00561222362098174,0.156616,-0.22488,-0.00334013
0.0217794807961289,0.15648,-0.224715,-0.00314511
0.019497262141593,0.156461,-0.224776,-0.00323485
0.12634347827668,0.200721,-0.19722,-0.248869
0.114542716018992,0.200885,-0.196933,-0.249177
0.109711380085855,0.200739,-0.196883,-0.249566
0.113528735107383,0.200392,-0.197097,-0.24977
0.319501706163162,0.214336,-0.208766,-0.253093
0.322681171464341,0.214327,-0.209324,-0.252347
0.307790792822813,0.213975,-0.210213,-0.252422
0.261278390532932,0.213582,-0.210462,-0.2533
0.260044654369899,0.213611,-0.209801,-0.254031
0.300163362325583,0.214012,-0.208995,-0.253898
0.106742992770462,0.160402,-0.219766,-0.0392338
0.0902404017227261,0.161305,-0.220311,-0.0387293
0.0982914846671098,0.160826,-0.22055,-0.0388284
0.114173023897658,0.160392,-0.220294,-0.0390517
0.0400869332732363,0.167431,-0.204207,-0.0333676
0.0384472252781587,0.167039,-0.203816,-0.0333283
0.040473927893589,0.166994,-0.20407,-0.033364
0.0408741738648463,0.167196,-0.20426,-0.0333814
0.0619759553396858,0.176546,-0.185453,-0.329105
0.0593982094402881,0.176588,-0.185408,-0.329265
0.0548861905011274,0.176724,-0.185368,-0.329303
0.0548022830384681,0.176804,-0.185369,-0.329207
0.0588529706177119,0.176782,-0.185407,-0.329069
0.0623404407268546,0.17666,-0.185452,-0.329005
0.044211686871583,0.176771,-0.187241,-0.333533
0.0401373455315545,0.176741,-0.187102,-0.333559
0.0372366916309015,0.176806,-0.187044,-0.333678
0.0381556370727178,0.176894,-0.187108,-0.333757
0.0409234428300775,0.176923,-0.187243,-0.333743
0.0436955694214884,0.176866,-0.187318,-0.333639
0.0773320950525209,0.204693,-0.19561,-0.246862
0.0834879381254813,0.204579,-0.195482,-0.247098
0.037044710787085,0.176674,-0.186866,-0.333594
0.0355950762452612,0.176768,-0.186909,-0.333692
0.040237706512587,0.176657,-0.18699,-0.3335
0.0488486405682574,0.176729,-0.187338,-0.333403
0.0496112378791379,0.176641,-0.187273,-0.333268
0.0484065348959031,0.176569,-0.187096,-0.333257
0.0441299745336337,0.176578,-0.186974,-0.333375
0.146427869107081,0.163596,-0.224157,-0.0316877
0.151152416017727,0.163498,-0.22503,-0.0310819
0.118089086214755,0.162959,-0.225866,-0.0313244
0.0885805620787076,0.162357,-0.225962,-0.0321138
0.0698469180825175,0.162243,-0.225394,-0.0328827
0.0709522742445569,0.16269,-0.224597,-0.0331431
0.0982557311682495,0.163266,-0.22403,-0.0326417
0.169211717669016,0.214843,-0.202805,-0.259363
0.156540441305467,0.215007,-0.202215,-0.259571
0.153176139380238,0.215286,-0.201838,-0.259169
0.163621350350131,0.215403,-0.201999,-0.258601
0.0889191171605793,0.164443,-0.207152,-0.033044
0.0949669142048819,0.164532,-0.20705,-0.0330907
0.0922588981006641,0.164495,-0.206902,-0.0330649
0.0845351918461555,0.164362,-0.206872,-0.0329928
0.0334493246758589,0.170877,-0.176848,-0.343396
0.0365291385704729,0.170992,-0.176096,-0.344187
0.0452411584435684,0.170801,-0.17633,-0.345291
0.0526877504943759,0.170548,-0.177355,-0.345533
0.0469939352612416,0.170635,-0.178123,-0.344685
0.0379889357977644,0.170773,-0.177851,-0.343652
0.0985575442037269,0.201547,-0.19616,-0.249572
0.101344077010505,0.20127,-0.196443,-0.249483
0.111240523379098,0.201217,-0.196646,-0.249133
0.117224594926662,0.201478,-0.196562,-0.248785
0.206146856593516,0.200802,-0.163727,-0.0698458
0.223350333062168,0.20089,-0.163649,-0.0692154
0.216023445225315,0.201555,-0.164453,-0.0686051
0.195141346247652,0.201965,-0.16546,-0.0692155
0.184765822119476,0.201838,-0.165537,-0.0698155
0.19238400188056,0.201379,-0.164559,-0.0698453
0.122709803698488,0.215507,-0.200555,-0.259992
0.131573356377244,0.215348,-0.201094,-0.259882
0.128171331815214,0.215067,-0.201417,-0.260311
0.11260203281078,0.214961,-0.20116,-0.260865
0.0967250154477472,0.163193,-0.220964,-0.0364539
0.120841047565319,0.163424,-0.220414,-0.0362091
0.128675456789567,0.163584,-0.220373,-0.0355464
0.0741014081809355,0.163124,-0.221524,-0.0361046
0.09915350286279,0.164726,-0.206835,-0.0331903
0.0982955097313397,0.164837,-0.206728,-0.0332433
0.0896102575198123,0.16455,-0.206624,-0.0330807
0.0937931131635349,0.164591,-0.206788,-0.0331121
0.315258983019048,0.179554,-0.184838,-0.32673
0.211377136580736,0.179531,-0.184699,-0.327135
0.216682093122113,0.179706,-0.184603,-0.327056
0.184382079302261,0.193754,-0.208511,-0.244639
0.164814134123978,0.194235,-0.207513,-0.245107
0.16528800757862,0.19441,-0.207389,-0.246365
0.161624775538295,0.194162,-0.208369,-0.247072
0.181377931204889,0.193773,-0.209458,-0.246482
0.210755341309451,0.19354,-0.209476,-0.245308
0.186107079312323,0.210847,-0.215811,-0.250163
0.211937271374028,0.210014,-0.216724,-0.249532
0.146403146367587,0.208899,-0.217111,-0.25006
0.141227111727455,0.210512,-0.215414,-0.2514
0.0685766085124518,0.161134,-0.229183,-0.0292166
0.0806409726659799,0.162088,-0.227917,-0.0302113
0.0786922313304672,0.16243,-0.228088,-0.0294068
0.0755317892039241,0.16201,-0.228828,-0.0288358
0.0708827469937766,0.161604,-0.229102,-0.0290265
0.0730589169421025,0.16413,-0.207668,-0.0328924
0.0773658544698401,0.164205,-0.207565,-0.0329272
0.249198848032454,0.17284,-0.184151,-0.334134
0.152084700395127,0.173031,-0.184081,-0.334444
0.12459412403761,0.173305,-0.18428,-0.334528
0.172205369294021,0.173404,-0.184528,-0.334362
0.288999206293508,0.173245,-0.184663,-0.334091
0.332296460095367,0.172954,-0.184484,-0.333947
0.0248361833888501,0.178471,-0.185669,-0.33313
0.0244782412648648,0.17843,-0.185742,-0.333231
0.0237705441912892,0.17833,-0.18569,-0.333329
0.0244019162084422,0.178279,-0.18555,-0.333312
0.0253254258736406,0.178339,-0.185474,-0.333195
0.0249775652275396,0.17843,-0.18554,-0.333111
0.10272953617661,0.205172,-0.197171,-0.244512
0.0981121658204855,0.205702,-0.197245,-0.244332
0.0762428055129492,0.206061,-0.197025,-0.244597
0.0662654136248117,0.205922,-0.196743,-0.244979
0.0223215345275256,0.178454,-0.18594,-0.333335
0.0221038390290921,0.178365,-0.185905,-0.333426
0.022833766330585,0.178294,-0.185779,-0.333431
0.0239340945062861,0.178484,-0.185866,-0.33324
0.135029490450424,0.176749,-0.190879,-0.0698711
0.142190165412659,0.176686,-0.190966,-0.0692905
0.140556059134125,0.175872,-0.190467,-0.0687289
0.119692997928089,0.175156,-0.189833,-0.0693183
0.114174354558018,0.175208,-0.189779,-0.0698855
0.132163715840915,0.176002,-0.19032,-0.0698735
0.0237958169108357,0.178557,-0.185725,-0.333046
0.0215994223311864,0.178602,-0.185847,-0.333059
0.0219460747284196,0.17857,-0.185915,-0.333153
0.305359584732345,0.214616,-0.205935,-0.256135
0.327078801384884,0.214875,-0.205866,-0.25542
0.342074642439414,0.214803,-0.2064,-0.254872
0.336571637310524,0.214466,-0.20708,-0.255033
0.319234511825462,0.214162,-0.207181,-0.255798
0.300117982497301,0.214239,-0.20657,-0.256352
0.0907536453851958,0.16066,-0.22107,-0.0386264
0.0964252205840605,0.160127,-0.221135,-0.0387542
0.108676821794878,0.159952,-0.220625,-0.0390004
0.0506744248292449,0.166752,-0.204132,-0.033384
0.0559255320125706,0.166721,-0.204381,-0.0334021
0.0484129117899402,0.166927,-0.204561,-0.0334215
0.0441818819329194,0.16716,-0.204502,-0.0334207
0.113085242436036,0.181826,-0.183454,-0.326027
0.120822796257672,0.181702,-0.183638,-0.325816
0.129496143775772,0.181457,-0.183785,-0.325888
0.128444121142921,0.181348,-0.183763,-0.326119
0.122552208637403,0.181425,-0.183605,-0.326346
0.115041095526487,0.181658,-0.183442,-0.326327
0.338668535768514,0.195933,-0.204206,-0.247048
0.33892240200635,0.196451,-0.203275,-0.247145
0.338958109226149,0.196635,-0.20282,-0.248037
0.357244678711162,0.196276,-0.203226,-0.248934
0.373329088772546,0.195757,-0.204241,-0.248935
0.353038615448545,0.195597,-0.204767,-0.247942
0.0612184046915445,0.15941,-0.224488,-0.0365528
0.0452642922587553,0.158873,-0.224814,-0.0364022
0.0586733799532144,0.1583,-0.224667,-0.0367277
0.0834115188658914,0.1583,-0.224104,-0.037199
0.0853266307853524,0.158887,-0.22382,-0.0373342
0.0813693537971567,0.159425,-0.224059,-0.0370135
0.141599206222236,0.215445,-0.201299,-0.259339
0.141031079960896,0.214884,-0.202,-0.26017
0.0893635257670698,0.16508,-0.206159,-0.0332771
0.0883055580067895,0.165239,-0.206244,-0.0333625
0.0823905242130066,0.165402,-0.20615,-0.0334052
0.0881836734008747,0.165072,-0.205967,-0.0332376
0.23144365220345,0.178985,-0.185095,-0.327053
0.193761134773362,0.178926,-0.185074,-0.327212
0.177612755481262,0.179011,-0.184969,-0.327347
0.192628685921469,0.179178,-0.184879,-0.327298
0.127596844678172,0.203063,-0.195188,-0.248973
0.118399605498034,0.20279,-0.195281,-0.249245
0.141390021380338,0.163368,-0.218279,-0.0382134
0.133005954569491,0.162911,-0.218695,-0.0384346
0.227590492178776,0.214905,-0.204209,-0.257452
0.242601689618043,0.215108,-0.204241,-0.256797
0.269186324843161,0.215023,-0.204782,-0.256382
0.277418066786447,0.214697,-0.205357,-0.256618
0.253075147753814,0.214429,-0.20534,-0.257328
0.231808963826792,0.214553,-0.204733,-0.257747
0.065712805162379,0.164009,-0.207923,-0.0328462
0.0569386665736088,0.163714,-0.207904,-0.0327223
0.0570190606684717,0.163786,-0.208063,-0.0327588
0.0616551648402547,0.163942,-0.208065,-0.032824
0.0677212382976872,0.176262,-0.185446,-0.329475
0.0615508720928775,0.176341,-0.185415,-0.329634
0.054488920664069,0.176488,-0.185377,-0.329656
0.0550959433751074,0.17656,-0.185371,-0.329533
0.0601550891787569,0.176499,-0.185407,-0.32938
0.0666426777730125,0.176348,-0.185445,-0.329344
0.0144929777478141,0.177791,-0.185667,-0.333868
0.0112589906813361,0.17772,-0.185735,-0.333951
0.00930305445830315,0.177625,-0.185686,-0.334008
0.0104767027883113,0.177602,-0.185566,-0.333991
0.0142690325506449,0.177671,-0.185494,-0.333912
0.0151175556561383,0.177764,-0.185545,-0.333847
0.146591599025015,0.203913,-0.194908,-0.248374
0.14317606982832,0.203623,-0.194996,-0.248554
0.140022218342572,0.203967,-0.195066,-0.248068
0.00767347529436135,0.177589,-0.185721,-0.334047
0.0117368262653247,0.177743,-0.185854,-0.333975
0.0099531825985778,0.177706,-0.185887,-0.334016
0.00826279011131531,0.177646,-0.185805,-0.33403
0.0115654777586843,0.177663,-0.185927,-0.334033
0.0103542733827763,0.177557,-0.185884,-0.334063
0.00844356720727968,0.177541,-0.185761,-0.334062
0.0427371923737007,0.160945,-0.22627,-0.0332865
0.0524507814412826,0.161041,-0.226794,-0.0325927
0.0446943338204847,0.160372,-0.227339,-0.0323468
0.0323903941554383,0.159596,-0.227262,-0.0327717
0.0159869783080417,0.177916,-0.185841,-0.333836
0.0146254935686774,0.177843,-0.185905,-0.333921
0.0159480369929351,0.177888,-0.185721,-0.333808
0.189654216691767,0.201404,-0.208738,-0.266036
0.23026629072453,0.201033,-0.208381,-0.267114
0.150550542810667,0.201691,-0.208334,-0.267815
0.144545542746992,0.202716,-0.208423,-0.267613
0.135382434556427,0.203104,-0.208683,-0.266783
0.129631755116316,0.202449,-0.208951,-0.265907
0.0214037849614259,0.168444,-0.203565,-0.0330784
0.0198849978772606,0.168659,-0.203525,-0.0330318
0.0188483309874855,0.168778,-0.203349,-0.0328831
0.0184095189415506,0.168691,-0.203173,-0.0327574
0.0174584205990796,0.168437,-0.203103,-0.0327792
0.0962992312913187,0.182789,-0.183146,-0.325208
0.0983016760860606,0.182593,-0.18311,-0.325589
0.0957554119435433,0.182715,-0.182888,-0.325905
0.0915035873050018,0.183094,-0.182633,-0.325931
0.107638379749657,0.204367,-0.195172,-0.247647
0.121255077374399,0.20428,-0.195001,-0.247928
0.111773010418412,0.162885,-0.226656,-0.03061
0.111442472487995,0.16333,-0.226665,-0.029725
0.0952370195556868,0.163108,-0.227461,-0.0290748
0.0947555918121517,0.162321,-0.227282,-0.0307642
0.060686979350536,0.204265,-0.212791,-0.259379
0.0642923114184952,0.205261,-0.212363,-0.259761
0.0662187776650738,0.20621,-0.212561,-0.259153
0.0663379550724766,0.206192,-0.213274,-0.258219
0.0599853050035938,0.205226,-0.213782,-0.257896
0.057484580313329,0.204248,-0.213498,-0.258447
0.051547756034994,0.1669,-0.204798,-0.0334508
0.07202206936048,0.166487,-0.204451,-0.0334049
0.0674399088829524,0.166466,-0.204693,-0.0334141
0.057908424391725,0.166673,-0.204861,-0.0334406
