TAWSS,Points:0,Points:1,Points:2
0.755805021052632,0.23901,0.201097,-0.15322
0.795200615789474,0.238839,0.200827,-0.153881
0.750068294736842,0.239463,0.200592,-0.154193
0.687998168421053,0.239989,0.200736,-0.153698
0.671162563157895,0.23969,0.201028,-0.153115
1.45955110526316,0.219163,0.205858,-0.079834
1.41522521578947,0.218667,0.205718,-0.0793563
1.21689515263158,0.21811,0.206097,-0.0794476
0.856420105263158,0.217439,0.238731,-0.0897945
0.932216684210526,0.216887,0.237928,-0.0900497
0.946216,0.216192,0.237545,-0.089491
0.947585421052632,0.215848,0.237934,-0.0886997
0.917174294736842,0.216317,0.23881,-0.0882722
0.838044421052632,0.217214,0.239224,-0.0888084
1.51472910526316,0.17249,0.220552,-0.0494238
1.56177305263158,0.17286,0.220144,-0.0483228
1.61865852631579,0.173528,0.220954,-0.0476378
1.64236305263158,0.173851,0.222067,-0.0482235
1.48287878947368,0.208784,0.206506,-0.0550195
1.49397668421053,0.210177,0.206678,-0.055378
1.50506331578947,0.211232,0.207181,-0.0543977
1.44788563157895,0.210784,0.207652,-0.0528082
1.36405368421053,0.209218,0.207309,-0.0524205
1.41586514210526,0.208273,0.206666,-0.0536514
3.81450494736842,0.223574,0.213591,-0.310057
4.06831947368421,0.223658,0.213525,-0.310339
4.09088484210526,0.223466,0.213415,-0.310541
3.77863310526316,0.223175,0.213383,-0.310476
3.44321057894737,0.223074,0.213466,-0.310196
3.49738478947368,0.223281,0.213564,-0.30998
2.67765847894737,0.176227,0.206308,-0.0309401
2.70228055263158,0.176325,0.206185,-0.0303976
2.75425763157895,0.176038,0.205387,-0.0311163
2.63500404210526,0.17611,0.205898,-0.0313028
1.40601784210526,0.223756,0.21422,-0.303763
1.40693131578947,0.223986,0.214234,-0.303483
1.47362384210526,0.224364,0.214286,-0.303547
1.52312347368421,0.224469,0.214318,-0.303944
1.49346678947368,0.224175,0.214289,-0.304212
1.44086289473684,0.223839,0.214243,-0.304096
3.46826117894737,0.191658,0.215717,-0.0709292
3.2500176,0.191524,0.215816,-0.0710693
3.28554147368421,0.191527,0.216031,-0.0710686
3.54432757894737,0.191659,0.216117,-0.0709425
3.773133,0.191774,0.216017,-0.0708321
3.74641851052632,0.191776,0.215832,-0.070818
2.30751761578947,0.227315,0.228271,-0.131759
2.22959762631579,0.227338,0.22844,-0.131343
2.13055068947368,0.227393,0.228901,-0.131263
2.0654195,0.227429,0.229209,-0.131643
2.08331483157895,0.227392,0.229012,-0.132091
2.22595421052632,0.227333,0.228536,-0.132127
2.49857876842105,0.236047,0.177585,-0.322675
2.41956199473684,0.235974,0.177613,-0.323063
1.9469475,0.235758,0.1779,-0.323243
1.95432671578947,0.2356,0.178242,-0.323006
2.27586089473684,0.235708,0.178246,-0.322529
1.99308633684211,0.235939,0.177875,-0.322378
1.06176421052632,0.238053,0.212167,-0.163968
1.19051536842105,0.237676,0.213145,-0.16298
1.20056,0.237671,0.213018,-0.161512
1.03508457894737,0.238178,0.211986,-0.160674
0.950871315789474,0.238917,0.210857,-0.161055
0.987951631578947,0.23919,0.210363,-0.162386
