OSI,Points:0,Points:1,Points:2
0.20677613431213,0.176062,0.205284,-0.0305699
0.210177878980342,0.176232,0.205672,-0.0302139
0.0712511829291929,0.238905,0.206789,-0.30926
0.0624108090739675,0.238123,0.206611,-0.309972
0.0543151022907549,0.237985,0.207017,-0.311031
0.0553051038707436,0.23868,0.207732,-0.311494
0.0624181775540321,0.239661,0.20814,-0.310732
0.0691687115207048,0.239747,0.207604,-0.309558
0.0512450472970865,0.186299,0.223479,-0.0723645
0.0546717623428359,0.186478,0.223227,-0.0724242
0.0652112193179113,0.186354,0.222948,-0.0725995
0.0709139317001414,0.185987,0.222957,-0.0726984
0.0646107120614987,0.185791,0.223281,-0.0725872
0.0555309370678068,0.185979,0.223524,-0.0724285
0.0864137657302317,0.227873,0.226441,-0.130579
0.0842553630552066,0.228092,0.226266,-0.130626
0.0840857661334671,0.228256,0.226297,-0.130378
0.0839865451776204,0.228139,0.226456,-0.130186
0.0856630546564042,0.22791,0.226563,-0.13029
0.115415991318529,0.230752,0.177471,-0.316692
0.12521838752208,0.230616,0.178055,-0.3165
0.139109760585616,0.230375,0.178485,-0.316912
0.139510540998589,0.230305,0.178317,-0.317545
0.134477009636896,0.230419,0.177697,-0.317718
0.12353354337593,0.230625,0.177281,-0.317276
0.184699471173529,0.218121,0.206345,-0.0797032
0.177315636846537,0.218167,0.206585,-0.079814
0.158617185653392,0.218639,0.206712,-0.0801085
0.150730989067625,0.219078,0.206364,-0.0802197
0.155079858450637,0.2191,0.20611,-0.0800944
0.156370289109097,0.218623,0.206201,-0.0798194
0.190692022658754,0.23901,0.201097,-0.15322
0.177723517600328,0.238839,0.200827,-0.153881
0.18655904005858,0.239463,0.200592,-0.154193
0.210933794385116,0.239989,0.200736,-0.153698
0.221230498002872,0.23969,0.201028,-0.153115
0.148428376344036,0.219163,0.205858,-0.079834
0.153561056936047,0.218667,0.205718,-0.0793563
0.181901983204267,0.21811,0.206097,-0.0794476
0.443416918711581,0.217439,0.238731,-0.0897945
0.451049573459754,0.216887,0.237928,-0.0900497
0.431311946140961,0.216192,0.237545,-0.089491
0.405054212143379,0.215848,0.237934,-0.0886997
0.407746987975705,0.216317,0.23881,-0.0882722
0.424483945115497,0.217214,0.239224,-0.0888084
0.10475453671303,0.17249,0.220552,-0.0494238
0.0825080888167573,0.17286,0.220144,-0.0483228
0.0569984710772964,0.173528,0.220954,-0.0476378
0.047992068957848,0.173851,0.222067,-0.0482235
