OSI,Points:0,Points:1,Points:2
0.203893828731205,0.251723,-0.223308,-0.699664
0.176483870588126,0.251941,-0.223159,-0.698466
0.171382692198342,0.251393,-0.222288,-0.697871
0.19522838853198,0.250746,-0.221461,-0.698431
0.28480100251236,0.298306,-0.226038,-0.718898
0.309477175389504,0.298579,-0.225096,-0.719247
0.299183711392854,0.298458,-0.224237,-0.718637
0.289586529282142,0.298117,-0.224336,-0.717639
0.286246350730294,0.297921,-0.225313,-0.717258
0.274660622635915,0.297989,-0.226157,-0.717907
0.256112579405996,0.262849,-0.222549,-0.507172
0.233255154390722,0.263091,-0.222183,-0.508842
0.234566552299372,0.2627,-0.223361,-0.510041
0.264039044611212,0.262166,-0.224978,-0.509573
0.292023244100999,0.261833,-0.225336,-0.507893
0.283500199884859,0.262125,-0.224084,-0.506691
0.130949448501343,0.226676,-0.209198,-0.0103431
0.11889070356841,0.226436,-0.209224,-0.00977063
0.123347420378167,0.225932,-0.209621,-0.0096947
0.131494002074878,0.225678,-0.209898,-0.010167
0.13348833965922,0.22589,-0.209837,-0.0106989
0.137168274267286,0.226385,-0.209533,-0.0107991
0.303913667108248,0.229057,-0.20334,-0.0396561
0.323303544544568,0.229297,-0.203457,-0.0401476
0.325236589373292,0.229252,-0.203971,-0.0403608
0.323233688923956,0.229012,-0.204386,-0.0400698
0.311722504537385,0.228771,-0.204281,-0.0395771
0.295720590013396,0.228771,-0.203748,-0.0393766
0.172130495105309,0.300148,-0.224597,-0.733515
0.170989596208774,0.300223,-0.224702,-0.733949
0.180046554648006,0.300398,-0.224396,-0.734242
0.19136543806454,0.300496,-0.223944,-0.734109
0.193735550079951,0.300383,-0.223804,-0.733654
0.183632590662057,0.30021,-0.224151,-0.733353
0.0905969949970727,0.245014,-0.283894,-0.217103
0.0746407099600366,0.24507,-0.282382,-0.218702
0.0817682603523493,0.245267,-0.283053,-0.220803
0.0907459143439905,0.245678,-0.285172,-0.221262
0.0729225837420931,0.246058,-0.286588,-0.219612
0.0780637804403708,0.245591,-0.285981,-0.217553
0.130994773993715,0.251478,-0.213612,-0.0561871
0.146446386662077,0.251169,-0.213957,-0.0561665
0.174036266421961,0.250954,-0.214122,-0.0557171
0.211239760146823,0.251068,-0.21384,-0.0552649
0.206087542557328,0.251474,-0.213464,-0.0553261
0.152609283278215,0.251668,-0.213401,-0.0557989
0.144103764000422,0.265852,-0.21947,-0.687239
0.145882363387041,0.265578,-0.219252,-0.688053
0.152307486015894,0.265417,-0.218454,-0.68823
0.156794715961799,0.265498,-0.217938,-0.687594
0.155781409749768,0.265745,-0.218184,-0.686834
0.149156394851389,0.265938,-0.218919,-0.686656
0.395035492787614,0.295875,-0.229232,-0.715303
0.355800681186216,0.29576,-0.229741,-0.71611
0.295760213834873,0.296219,-0.229568,-0.716913
0.283632746037896,0.296749,-0.228862,-0.717079
0.31440974545377,0.296896,-0.22816,-0.716353
0.359823311852094,0.296481,-0.228356,-0.71538
0.238591733160871,0.236527,-0.198613,-0.0102439
0.24529037744192,0.236733,-0.198608,-0.0103324
0.187625777120662,0.236762,-0.198626,-0.0108355
0.152244558947135,0.236331,-0.198731,-0.0110032
0.167187420792432,0.236071,-0.19883,-0.0105873
0.190522341929293,0.236328,-0.198715,-0.0102132
0.280371284241252,0.265874,-0.218032,-0.510295
0.269707772692998,0.264955,-0.218896,-0.511444
0.24582484159312,0.264102,-0.220323,-0.510966
0.236087666840872,0.26392,-0.220718,-0.509311
0.264005146773992,0.264697,-0.219753,-0.508131
0.286239155066503,0.265797,-0.218494,-0.508636
0.194528324721654,0.235995,-0.209237,-0.0278225
0.198068081424508,0.23582,-0.209161,-0.0273461
0.19181472600035,0.235362,-0.20933,-0.0272247
0.182481878678025,0.235052,-0.209561,-0.027591
0.185520218226954,0.235229,-0.209639,-0.0280855
0.192535661918686,0.235713,-0.209485,-0.0281956
0.186228565415327,0.254446,-0.211519,-0.0546836
0.179838112864424,0.254529,-0.211506,-0.0551632
0.157607626751392,0.254125,-0.21165,-0.0555117
0.15569880148808,0.253707,-0.211857,-0.055308
0.175612723932044,0.253664,-0.211903,-0.0547521
0.1855488182243,0.254001,-0.211709,-0.0544763
0.244441715425367,0.246615,-0.216997,-0.708326
0.268125701322123,0.247112,-0.216939,-0.707246
0.286725750932946,0.24771,-0.216074,-0.706983
0.228947983194636,0.246826,-0.216015,-0.709159
0.306942585363106,0.277262,-0.222754,-0.498272
0.30247475242834,0.276227,-0.22164,-0.498801
0.321897384369344,0.274935,-0.221137,-0.497877
0.344679567013662,0.27478,-0.22159,-0.496145
0.338679228621153,0.275995,-0.222633,-0.49555
0.325206184450661,0.277185,-0.223296,-0.496753
0.216200341152367,0.29023,-0.238816,-0.498868
0.129503262789488,0.29061,-0.238588,-0.499219
0.108057154805424,0.29084,-0.238766,-0.499279
0.0957259989676176,0.290715,-0.239145,-0.49898
0.393432238712091,0.272739,-0.217325,-0.505367
0.453799205398633,0.271187,-0.217643,-0.504616
0.479519220350593,0.271136,-0.21839,-0.503091
0.417433607368875,0.272538,-0.218868,-0.502345
0.433917983236827,0.27402,-0.218781,-0.503132
0.367022502454868,0.27417,-0.217984,-0.504629
0.215946334823708,0.238696,-0.198631,-0.0359827
0.156647642009194,0.238668,-0.198951,-0.0365388
0.176639433127582,0.238148,-0.199173,-0.0368216
0.227898268040388,0.237569,-0.199167,-0.0365989
0.216199081123107,0.237362,-0.198916,-0.0360878
0.23763571836552,0.237638,-0.198596,-0.0356879
0.27151226697331,0.238209,-0.198462,-0.0356272
0.239872385105523,0.25636,-0.219216,-0.0446366
0.259240927284145,0.256194,-0.219294,-0.0453618
0.259764199331021,0.256629,-0.219051,-0.0458578
0.273528794380321,0.25725,-0.218631,-0.0456028
0.291832744049815,0.25735,-0.218561,-0.0448708
0.254556352295778,0.256896,-0.218903,-0.0444007
0.181057100913922,0.301021,-0.222988,-0.735179
0.172961417199741,0.301178,-0.222681,-0.735586
0.177705259367172,0.301235,-0.222126,-0.735529
0.194017717147565,0.301103,-0.22188,-0.735029
0.20642745203359,0.300941,-0.222228,-0.734607
0.197654660359446,0.300916,-0.222781,-0.734699
0.219636709804136,0.247307,-0.289518,-0.212986
0.16554013889913,0.246238,-0.288072,-0.21249
0.158359713992248,0.245546,-0.286796,-0.213946
0.105249544426837,0.245967,-0.28735,-0.215963
0.0870583490033633,0.247153,-0.28912,-0.216274
0.157125540072161,0.247801,-0.290011,-0.214753
0.327682298953186,0.287209,-0.227223,-0.72756
0.325753026330115,0.287428,-0.227704,-0.72723
0.289256750527351,0.287419,-0.227719,-0.726578
0.255777546149362,0.28713,-0.227225,-0.726248
0.280262977144255,0.286966,-0.22668,-0.726612
0.32167628037818,0.287036,-0.226693,-0.727272
0.287290778392636,0.24747,-0.219919,-0.705205
0.242756841192213,0.247682,-0.218812,-0.704723
0.241934050814117,0.247576,-0.217812,-0.70542
0.26387407440285,0.247073,-0.217901,-0.70651
0.260467202344546,0.24672,-0.218972,-0.706915
0.281110373852638,0.247012,-0.21999,-0.706307
0.430588867131794,0.230253,-0.200753,-0.0158855
0.424684385225466,0.229896,-0.200386,-0.0156937
0.391828382327331,0.229703,-0.200412,-0.0151764
0.382683511229305,0.229846,-0.200818,-0.0148544
0.36777242822316,0.230176,-0.201211,-0.015055
0.382761428818956,0.23039,-0.201172,-0.0155688
0.368818465330206,0.272816,-0.216572,-0.506965
0.340784722927942,0.271285,-0.216219,-0.507828
0.355916959628105,0.269738,-0.216764,-0.507107
0.429216395666371,0.269717,-0.217436,-0.505493
0.202994039680164,0.236447,-0.209059,-0.0279321
0.207509421275439,0.236698,-0.20879,-0.0275879
0.197350938272003,0.236536,-0.208694,-0.0271115
0.197170470321887,0.23611,-0.208887,-0.0269794
0.160589085610058,0.250459,-0.215001,-0.0548043
0.170239615758313,0.250531,-0.214767,-0.0549448
0.177208657313349,0.250529,-0.214791,-0.0554241
0.170990530923016,0.250443,-0.215259,-0.0555373
0.15877103666215,0.250451,-0.215498,-0.0551649
0.155420029961089,0.250473,-0.215231,-0.0547896
0.171459870884009,0.300484,-0.216224,-0.741624
0.174783343012213,0.300814,-0.216532,-0.741414
0.145397304043767,0.301562,-0.216967,-0.74193
0.116410668879177,0.30166,-0.216796,-0.742917
0.124131342910602,0.300897,-0.216161,-0.743401
0.150711785717136,0.299945,-0.215854,-0.74283
0.169005446135592,0.29996,-0.216053,-0.74183
0.0712825326119512,0.256845,-0.293427,-0.202573
0.0901750474504378,0.253157,-0.292951,-0.200183
0.0772925477036085,0.25308,-0.292864,-0.202423
0.0754214896198102,0.254932,-0.29325,-0.203586
0.273676810643209,0.288782,-0.2201,-0.732334
0.26937249792351,0.288648,-0.220476,-0.732213
0.277604661500523,0.288551,-0.220531,-0.731792
0.287529689961744,0.288618,-0.22019,-0.73152
0.214691052704217,0.263837,-0.215938,-0.691704
0.20913589157523,0.264278,-0.216958,-0.691829
0.198092806339917,0.26423,-0.217652,-0.692752
0.18809339578404,0.263859,-0.217434,-0.693882
0.19900619847956,0.263393,-0.216441,-0.694343
0.225704812187334,0.263051,-0.215488,-0.693714
0.230124867575656,0.263215,-0.215292,-0.692499
0.496586517407549,0.261184,-0.23377,-0.501869
0.456867073582771,0.261516,-0.235309,-0.501476
0.415001594314463,0.261191,-0.23589,-0.499956
0.43930433011291,0.260531,-0.234791,-0.498768
0.495528117427168,0.26036,-0.233125,-0.499203
0.473725456996867,0.260687,-0.232685,-0.500785
0.414707451842908,0.26838,-0.282857,-0.1951
0.469225193891413,0.267845,-0.285166,-0.195538
0.382684914496344,0.267784,-0.285926,-0.197807
0.269546774123732,0.268399,-0.284461,-0.199575
0.295753408199344,0.268594,-0.282131,-0.199175
0.370615284346733,0.268515,-0.281288,-0.196969
0.15351417240356,0.292467,-0.23219,-0.734214
0.153274867361377,0.292901,-0.232246,-0.733966
0.166774765566798,0.292836,-0.232147,-0.733524
0.174284684944324,0.292391,-0.232035,-0.733461
0.163895999201463,0.292148,-0.232048,-0.733902
0.0752772589919142,0.234536,-0.200393,-0.0113814
0.0752673176787072,0.234452,-0.2006,-0.0108486
0.0451234658909391,0.234648,-0.200306,-0.0104023
0.0492156942559942,0.234971,-0.199861,-0.0104657
0.0769662359724951,0.235075,-0.199654,-0.0109721
0.077949880919542,0.234836,-0.199893,-0.0114416
0.182309969433306,0.298155,-0.219942,-0.722206
0.215553584310682,0.298538,-0.220631,-0.721611
0.198916556739333,0.298928,-0.221456,-0.722032
0.162282424574794,0.298969,-0.221521,-0.72298
0.145939226332878,0.298658,-0.220836,-0.723497
0.152905598604603,0.298233,-0.220081,-0.723145
0.156551584122237,0.250516,-0.215924,-0.055179
0.152072647376322,0.250609,-0.216159,-0.0547686
0.147883949041576,0.250582,-0.215902,-0.0543203
0.149074879942363,0.250512,-0.215399,-0.0543555
0.359221443612506,0.238897,-0.206405,-0.0272003
0.336067873026793,0.238734,-0.206448,-0.0268564
0.372291854286,0.238509,-0.206709,-0.0268074
0.442073359618594,0.23845,-0.206976,-0.0270905
0.444680101365302,0.238613,-0.206956,-0.0274534
0.402702124239664,0.238836,-0.206646,-0.0275141
0.307131160212374,0.276328,-0.221165,-0.500368
0.331661921302206,0.275145,-0.220257,-0.500989
0.294898432897186,0.273781,-0.220065,-0.500157
0.286012611443792,0.273672,-0.220469,-0.498612
0.161781312973668,0.253616,-0.21281,-0.704625
0.15715416240628,0.254688,-0.212694,-0.704141
0.154743977118598,0.25565,-0.212884,-0.704806
0.159183288817495,0.255533,-0.213019,-0.705959
0.170041238976879,0.254471,-0.212919,-0.706448
0.169850390782028,0.253516,-0.212899,-0.705778
0.114391170223723,0.290572,-0.238022,-0.499414
0.0988585457775796,0.290962,-0.237804,-0.499728
0.0841110467039569,0.291143,-0.237982,-0.499809
0.0854918958987321,0.290965,-0.238387,-0.499578
0.26980316882833,0.251453,-0.270785,-0.224251
0.25980116276772,0.253213,-0.270029,-0.225446
0.201061629907538,0.253184,-0.270106,-0.227792
0.167925346634677,0.251212,-0.271105,-0.229057
0.190357659753807,0.249448,-0.272082,-0.227701
0.239852815934099,0.24966,-0.271838,-0.225242
0.186309255063804,0.29458,-0.231825,-0.732163
0.172781689582956,0.295093,-0.23178,-0.732538
0.178466917749912,0.295576,-0.23154,-0.732369
0.203340724830996,0.295667,-0.231371,-0.731852
0.206754029639089,0.295271,-0.231432,-0.731431
0.197053358095432,0.294667,-0.231647,-0.731574
0.206763854964086,0.217829,-0.21123,-0.0178564
0.184863697137506,0.217429,-0.211307,-0.0174918
0.17725203961075,0.217031,-0.210931,-0.0174641
0.189426080500285,0.217066,-0.210453,-0.0178085
0.195646980883964,0.217451,-0.210426,-0.018136
0.203243163525401,0.217817,-0.210828,-0.0181562
0.282099509429332,0.287466,-0.223065,-0.729877
0.286150052931735,0.287558,-0.22319,-0.730378
0.300277554089325,0.287517,-0.22364,-0.730544
0.293986759280556,0.287394,-0.223989,-0.73025
0.289832778671252,0.287296,-0.223922,-0.729753
0.293048300153317,0.287327,-0.223447,-0.729546
0.104636921146093,0.25859,-0.213462,-0.0482441
0.0971788919709317,0.25879,-0.213925,-0.0477177
0.0965539607392309,0.259054,-0.214582,-0.0479115
0.105454430418221,0.259199,-0.214741,-0.0486185
0.126866275072231,0.259109,-0.214239,-0.0491347
0.126126758544491,0.258764,-0.213617,-0.0489541
0.280728897072574,0.251275,-0.213117,-0.707894
0.281371833060998,0.251148,-0.212958,-0.709064
0.263722999263961,0.250064,-0.213168,-0.709576
0.284445879207516,0.250394,-0.213564,-0.707253
0.112645608823313,0.245318,-0.279398,-0.22193
0.192525891661735,0.245494,-0.27788,-0.223536
0.334044428551246,0.245203,-0.278487,-0.225673
0.389304405915985,0.244901,-0.280687,-0.226194
0.235266910116961,0.245086,-0.282231,-0.224549
0.121467405212396,0.245212,-0.281548,-0.222422
0.136236153582652,0.250944,-0.216966,-0.0534113
0.131402412366811,0.251195,-0.217486,-0.0535123
0.107640350417996,0.251432,-0.2178,-0.0530621
0.103870330026682,0.251362,-0.217599,-0.0524335
0.118355332564823,0.251053,-0.217031,-0.0523108
0.128549555744613,0.250872,-0.21671,-0.0528385
0.200195663420011,0.258348,-0.225397,-0.688461
0.211344249047472,0.2575,-0.225183,-0.688475
0.231759819105288,0.256903,-0.225096,-0.689364
0.244260367501348,0.25738,-0.225314,-0.690298
0.22303228945671,0.258473,-0.225508,-0.690147
0.202979528401181,0.258844,-0.225504,-0.6892
0.159760191317739,0.229174,-0.208711,-0.0358347
0.170422165071713,0.229369,-0.209006,-0.0354022
0.197019119870965,0.229146,-0.208938,-0.0348842
0.210325964723147,0.228724,-0.208576,-0.0347991
0.198272112472807,0.228559,-0.208245,-0.0352243
0.17260418352563,0.228787,-0.208313,-0.0357419
0.368541928564601,0.261788,-0.237464,-0.499511
0.32584623967053,0.261607,-0.238016,-0.497901
0.36901606022794,0.260801,-0.236977,-0.496707
0.432010130086618,0.260322,-0.235327,-0.497129
0.136292109992564,0.291006,-0.237292,-0.499817
0.126331493274328,0.291413,-0.237056,-0.500035
0.0815314582248142,0.29157,-0.237158,-0.500129
0.085702979330309,0.29132,-0.237578,-0.500041
0.198806457687267,0.267339,-0.276931,-0.202386
0.254962785883864,0.26798,-0.278336,-0.200612
0.22138061443155,0.268489,-0.280583,-0.200988
0.170461934649539,0.26854,-0.28138,-0.203158
0.148310871041688,0.268176,-0.279893,-0.204926
0.152204439651394,0.267484,-0.277691,-0.20453
0.117946208504728,0.290697,-0.230981,-0.736258
0.115905007535828,0.290802,-0.231014,-0.736666
0.122826537119107,0.291051,-0.231352,-0.73683
0.13088117670632,0.291257,-0.231657,-0.736543
0.13657326172143,0.291148,-0.231614,-0.736079
0.130424472877839,0.290837,-0.231276,-0.735957
0.256385555336407,0.258111,-0.217734,-0.0458119
0.211461648403176,0.258422,-0.217271,-0.0462706
0.215739295451058,0.258676,-0.216663,-0.0460234
0.270880585174643,0.258704,-0.216543,-0.0453234
0.322731120880287,0.258524,-0.21706,-0.0448566
0.306585281602578,0.258185,-0.217643,-0.0450978
0.311220495117329,0.28714,-0.22505,-0.729388
0.309733598395808,0.28707,-0.224839,-0.728883
0.312390224344986,0.28711,-0.224341,-0.728954
0.305165902997586,0.287204,-0.22429,-0.729495
0.31117869199608,0.287208,-0.224711,-0.729704
0.153109862072566,0.266197,-0.219109,-0.685881
0.152665595983485,0.26636,-0.219831,-0.68564
0.146047039599215,0.266229,-0.220408,-0.686168
0.142400350749027,0.26598,-0.220237,-0.686992
0.0945851418113962,0.235847,-0.198892,-0.0114807
0.0941053329787978,0.235625,-0.199068,-0.011481
0.0999772067187985,0.235447,-0.199257,-0.0110042
0.123154086858302,0.235697,-0.19909,-0.0105608
0.102081839822586,0.236134,-0.198802,-0.0114537
0.222962357138176,0.237351,-0.207944,-0.0267356
0.211675302112085,0.237161,-0.208225,-0.0269938
0.237778263650371,0.237311,-0.208304,-0.0273934
0.284186859871306,0.23766,-0.208075,-0.0275033
0.0866642358865745,0.278845,-0.225658,-0.490211
0.0740357479687305,0.279316,-0.225972,-0.49127
0.102702527689519,0.2789,-0.225716,-0.492349
0.202338309620532,0.277814,-0.224854,-0.492464
0.227068111591308,0.277218,-0.224379,-0.491222
0.139480497888416,0.277833,-0.224927,-0.490048
0.0817709653576149,0.254879,-0.293185,-0.205741
0.0781029402482776,0.251244,-0.292158,-0.203497
0.0762522951951951,0.251296,-0.292049,-0.205697
0.0823366669107168,0.25308,-0.292691,-0.206778
0.110022838456302,0.291251,-0.228485,-0.738185
0.122787093125629,0.291592,-0.228414,-0.738532
0.128104794581244,0.291595,-0.228647,-0.739004
0.118678632273782,0.291262,-0.229037,-0.739062
0.112008130363103,0.290958,-0.229145,-0.738595
0.106812381579295,0.290949,-0.228827,-0.738191
0.10536266799359,0.291071,-0.228625,-0.738213
0.27650102830265,0.29012,-0.217757,-0.733741
0.27731259336881,0.28981,-0.218211,-0.733619
0.226749026084655,0.255934,-0.219402,-0.0470123
0.231560816818236,0.256552,-0.219113,-0.0466304
0.234375570688739,0.255535,-0.219536,-0.045373
0.229199966542861,0.255064,-0.219618,-0.0458973
0.24018413921184,0.255226,-0.219582,-0.0466745
0.215716337953638,0.246149,-0.218045,-0.708702
0.231221368603616,0.246293,-0.219059,-0.708028
0.194595192861578,0.236793,-0.208412,-0.0268281
0.23228769355455,0.237105,-0.208586,-0.027704
0.254223389336706,0.22154,-0.200976,-0.0228384
0.257215723721256,0.221898,-0.200755,-0.0231708
0.252670753393298,0.22194,-0.201039,-0.0237177
0.250132084688791,0.221638,-0.201533,-0.0237985
0.240244179112269,0.221308,-0.201723,-0.0234035
0.242010023817655,0.221252,-0.201449,-0.0229902
0.347223149075553,0.25918,-0.270025,-0.224323
0.326257454690332,0.257201,-0.269557,-0.225451
0.32076521872181,0.25522,-0.26962,-0.224301
0.312024316545966,0.255256,-0.269642,-0.22201
0.310615531150984,0.293276,-0.225721,-0.740344
0.308196013133437,0.293605,-0.225903,-0.740023
0.305712634094128,0.293549,-0.225826,-0.73956
0.318952506392292,0.293178,-0.225595,-0.739406
0.322080218687189,0.292849,-0.225417,-0.739698
0.313423620855408,0.292892,-0.225466,-0.740172
0.266275906697109,0.287921,-0.222135,-0.730892
0.263521822472061,0.288022,-0.221665,-0.730792
0.265492852339769,0.288165,-0.221445,-0.731163
0.269150702658959,0.288188,-0.221682,-0.73153
0.269042030949616,0.288117,-0.222052,-0.731574
0.268253727355908,0.287993,-0.222285,-0.731307
0.321465137213704,0.272455,-0.219524,-0.500871
0.392536729639238,0.275301,-0.219629,-0.502491
0.230051791285452,0.262267,-0.214695,-0.694379
0.184846690295992,0.263033,-0.216487,-0.695484
0.182356748733885,0.262492,-0.215717,-0.696038
0.202626486796976,0.262068,-0.214879,-0.695562
0.203663777752573,0.255217,-0.21133,-0.0543056
0.227749166049152,0.255517,-0.211374,-0.0547409
0.223044909263033,0.255373,-0.211437,-0.0552071
0.194789559544669,0.254949,-0.211452,-0.0553921
0.192372795570463,0.25474,-0.211413,-0.0542962
