%wallShearStress:0,wallShearStress:1,wallShearStress:2,Result,Points:0,Points:1,Points:2,Point ID
-0.00189099,-0.00199503,0.00215077,3.69966,0.216608,-0.21911,-0.00203693,30
-0.00181956,-0.00203019,0.00239726,3.84815,0.216997,-0.218758,-0.00225336,31
-0.00159659,-0.00186795,0.00207288,3.40772,0.217395,-0.218514,-0.00190138,32
-0.00160011,-0.00184938,0.00181135,3.22588,0.217401,-0.218567,-0.00161073,33
-0.00169223,-0.00184105,0.0018062,3.26979,0.217026,-0.218894,-0.00168049,34
-1.17223e-05,-1.37132e-05,-0.000663027,0.703069,0.257295,-0.269702,-0.218581,35
-2.15694e-06,-2.56258e-05,-0.000681151,0.722535,0.259313,-0.270148,-0.217417,36
4.55863e-05,-4.74524e-05,-0.000764891,0.813779,0.26117,-0.270955,-0.218602,37
5.93691e-05,-1.94978e-05,-0.000822102,0.873942,0.261094,-0.270954,-0.220929,38
-9.17172e-06,2.05607e-05,-0.000837848,0.888439,0.259214,-0.270134,-0.22204,39
-3.32651e-05,5.3858e-06,-0.000762338,0.808867,0.257271,-0.269688,-0.220877,40
-0.000544769,0.00052708,0.00150694,1.78806,0.258516,-0.213199,-0.0494732,41
-0.000561963,0.000503562,0.00175577,2.02571,0.258678,-0.213327,-0.0501505,42
-0.000539227,0.000369308,0.00194142,2.17138,0.2584,-0.21294,-0.050626,43
-0.000494277,0.000305373,0.00196487,2.17191,0.257931,-0.212491,-0.0504752,44
-0.000457597,0.000307114,0.00181995,2.01565,0.257744,-0.212353,-0.0498455,45
-0.00048605,0.000397509,0.00153974,1.76261,0.258051,-0.212675,-0.0493191,46
-0.000100968,0.000131969,-0.000437866,0.496435,0.264499,-0.245932,-0.482098,47
-9.22638e-05,0.000107322,-0.000535065,0.586675,0.264762,-0.24555,-0.483544,48
-0.000127227,7.04534e-05,-0.000617832,0.672801,0.266186,-0.245477,-0.484054,49
-0.000182476,5.44273e-05,-0.000511876,0.578916,0.267373,-0.245553,-0.483106,50
-0.000177356,7.44658e-05,-0.000361601,0.434155,0.267174,-0.245943,-0.481658,51
-0.000129682,0.000115228,-0.000374904,0.437881,0.265725,-0.24625,-0.48116,52
-7.13848e-05,-5.98242e-05,0.000199346,0.233232,0.290326,-0.217414,-0.73331,53
-6.70894e-05,-6.62812e-05,0.000186108,0.221157,0.290169,-0.21755,-0.732754,54
-5.56561e-05,-5.34509e-05,0.000154323,0.182893,0.290397,-0.217248,-0.732271,55
-4.30392e-05,-3.41907e-05,0.000151909,0.171241,0.290841,-0.216808,-0.732359,56
-5.72837e-05,-3.94156e-05,0.000171374,0.19604,0.291021,-0.216679,-0.73296,57
-7.37757e-05,-5.17172e-05,0.000186924,0.219955,0.290735,-0.216982,-0.733428,58
8.3411e-05,3.78655e-07,0.00023725,0.266575,0.25042,-0.221593,-0.69959,59
4.95029e-05,2.45311e-05,0.00016093,0.180358,0.249801,-0.220683,-0.700141,60
3.64636e-05,2.87434e-05,0.000111988,0.128506,0.249362,-0.22079,-0.701286,61
4.45381e-05,2.10929e-05,0.00012284,0.140298,0.24958,-0.221905,-0.702005,62
6.31781e-05,-6.12107e-06,0.000118436,0.142435,0.250449,-0.222774,-0.701499,63
8.92925e-05,-2.24718e-05,0.00018553,0.219549,0.250849,-0.222569,-0.700228,64
-0.00030485,0.000860047,-0.000682659,1.20795,0.290482,-0.240205,-0.497947,65
-0.000414537,0.000878432,-0.000612814,1.2174,0.290195,-0.2401,-0.497915,66
-0.00025591,0.000745574,-0.000460412,0.967653,0.289994,-0.239608,-0.498227,67
5.71593e-05,0.000587377,-0.000445681,0.783906,0.290359,-0.23936,-0.498604,68
5.99967e-05,0.00063162,-0.000514149,0.865633,0.290626,-0.239505,-0.498644,69
-0.00014964,0.000777112,-0.000568936,1.03315,0.290538,-0.239864,-0.498307,70
-0.00114617,0.000278158,0.00219712,2.6433,0.229344,-0.205781,-0.0115137,71
-0.00120767,0.000343056,0.00224442,2.72599,0.229238,-0.205297,-0.0112647,72
-0.00115994,0.000347223,0.00217985,2.64316,0.228995,-0.205416,-0.010832,73
-0.00113947,0.000253244,0.00217363,2.61526,0.228956,-0.205962,-0.0108324,74
-0.00113734,0.000244971,0.00222579,2.6622,0.229154,-0.206149,-0.0112436,75
-0.00180646,0.00124965,0.00394653,4.78764,0.228394,-0.207248,-0.0370009,76
-0.00167287,0.00116776,0.00374821,4.52351,0.228696,-0.207717,-0.0371123,77
-0.00162537,0.00104952,0.00365535,4.38396,0.228834,-0.208067,-0.0366902,78
-0.00177213,0.000921464,0.00386852,4.61496,0.228634,-0.207975,-0.0361659,79
-0.00195446,0.000949268,0.00423767,5.04797,0.228292,-0.207533,-0.036062,80
-0.00194034,0.00116161,0.00422158,5.07651,0.228189,-0.207155,-0.0364749,81
-0.000424984,0.000521351,0.00122408,1.48051,0.29055,-0.230372,-0.736764,82
-0.000402342,0.000545742,0.00132126,1.57418,0.290538,-0.230083,-0.737072,83
-0.000427663,0.000542516,0.00141897,1.67288,0.290661,-0.230286,-0.737408,84
-0.000461688,0.000509933,0.00133178,1.58888,0.290769,-0.230692,-0.737284,85
-0.000460534,0.000494962,0.00122708,1.48506,0.2907,-0.230712,-0.736897,86
2.51632e-05,-9.05151e-05,-0.000440286,0.477209,0.266695,-0.276385,-0.206292,87
3.90291e-05,-6.85097e-05,-0.000540559,0.579056,0.267011,-0.277133,-0.208435,88
4.08688e-05,-2.08696e-05,-0.000688674,0.731613,0.266386,-0.275781,-0.210172,89
5.84495e-06,9.3379e-06,-0.000683385,0.724483,0.265236,-0.274107,-0.209819,90
-1.25634e-05,-1.27108e-05,-0.000640122,0.678794,0.264566,-0.273317,-0.207748,91
8.49889e-06,-6.87325e-05,-0.000538708,0.57573,0.2654,-0.274242,-0.205957,92
-0.000535227,0.000142596,0.00193206,2.13048,0.256771,-0.211608,-0.0523979,93
-0.000480711,0.000167704,0.00188376,2.06843,0.257007,-0.211692,-0.0528996,94
-0.000211542,9.29806e-05,0.00196071,2.09274,0.256747,-0.211565,-0.0533496,95
-0.000100835,3.28912e-05,0.00221442,2.34997,0.256246,-0.2114,-0.053331,96
-0.000317693,1.34255e-05,0.00224607,2.40457,0.255977,-0.211351,-0.0528563,97
-0.000485706,4.59118e-05,0.00203966,2.22303,0.256242,-0.211432,-0.0523732,98
-0.000512365,0.000497868,0.000689853,1.05271,0.280444,-0.233249,-0.482692,99
-0.000323782,0.000577625,0.00025921,0.753775,0.280309,-0.232563,-0.48269,100
-0.000263183,0.00050347,0.000237081,0.652529,0.279412,-0.232014,-0.481516,101
-0.000188716,0.000293336,0.000282531,0.475802,0.278903,-0.23313,-0.480513,102
-0.000216194,6.53951e-05,0.000366649,0.456475,0.279101,-0.234687,-0.481122,103
-0.000433712,8.4357e-05,0.000674505,0.854717,0.279757,-0.234854,-0.482396,104
-0.000657963,0.000304927,0.00103213,1.33711,0.280106,-0.23435,-0.482678,105
-0.000768817,0.000458713,0.00121322,1.59824,0.280456,-0.233846,-0.482961,106
1.81153e-05,-1.77706e-05,0.000135668,0.146303,0.249192,-0.213699,-0.70891,107
3.7017e-05,-2.56571e-05,0.000178,0.194626,0.248178,-0.214282,-0.709473,108
2.42087e-05,-4.56644e-05,0.000145594,0.163766,0.24759,-0.215124,-0.70877,109
4.93615e-05,-2.72878e-05,0.000146575,0.166475,0.247977,-0.215241,-0.707673,110
4.96121e-05,-1.55795e-05,0.000145407,0.163691,0.248769,-0.214636,-0.707224,111
6.19365e-06,-2.47643e-05,0.000102869,0.112348,0.249395,-0.213935,-0.707757,112
-9.33365e-05,-0.000110713,0.000253888,0.309818,0.289418,-0.218777,-0.733024,113
-0.000104736,-0.000142436,0.000254031,0.328069,0.28929,-0.218912,-0.732572,114
-9.71353e-05,-0.00014207,0.000194509,0.2753,0.289388,-0.218642,-0.732153,115
-8.23307e-05,-0.000106901,0.000191015,0.247897,0.289668,-0.218188,-0.732172,116
-7.72678e-05,-8.91215e-05,0.000201504,0.247498,0.289823,-0.218008,-0.732679,117
-8.00886e-05,-9.20627e-05,0.000201702,0.249885,0.289671,-0.218326,-0.733112,118
-0.00187469,-0.00249736,0.00314322,4.69654,0.223034,-0.212157,-0.0100544,119
-0.00192385,-0.00264888,0.00293536,4.66088,0.222703,-0.212509,-0.010413,120
-0.00210505,-0.00272346,0.00290175,4.77219,0.222704,-0.212429,-0.0109974,121
-0.00222851,-0.00255457,0.00312159,4.8848,0.223055,-0.212014,-0.0112398,122
-0.00199398,-0.00212617,0.00328009,4.6514,0.223442,-0.211641,-0.0108931,123
-0.00180459,-0.00213299,0.00327246,4.56111,0.223423,-0.211704,-0.010292,124
-0.00165093,0.000542564,0.00390804,4.53362,0.232278,-0.210665,-0.0305101,125
-0.0015681,0.000497284,0.00383136,4.41978,0.23258,-0.210623,-0.0300495,126
-0.00166429,0.000471994,0.00419299,4.80799,0.232325,-0.21056,-0.0295355,127
-0.00176141,0.000414346,0.00441908,5.06171,0.231786,-0.210534,-0.0295159,128
-0.00182294,0.000471798,0.00443732,5.10954,0.231513,-0.210532,-0.0299856,129
-0.00181609,0.000570776,0.00430891,4.99334,0.23175,-0.2106,-0.0304658,130
-0.0020272,-0.000498935,0.00260567,3.5392,0.293337,-0.220868,-0.743708,131
-0.00235755,-0.00032757,0.00339526,4.39525,0.293688,-0.221026,-0.744167,132
-0.00278165,-0.000210278,0.00399679,5.16647,0.293756,-0.221323,-0.744217,133
-0.00358545,-0.000333155,0.00481257,6.37123,0.293824,-0.22162,-0.744267,134
-0.00316791,-0.000776776,0.00408477,5.54091,0.293704,-0.221845,-0.744073,135
-0.00220766,-0.000946684,0.00281525,3.9228,0.293583,-0.222071,-0.743879,136
-0.00156993,-0.000545586,0.00192512,2.69591,0.29317,-0.221874,-0.74346,137
-0.00150385,-0.000451224,0.00185008,2.57211,0.29306,-0.221265,-0.743388,138
-6.48043e-05,-1.52866e-05,0.000114219,0.140141,0.258746,-0.2933,-0.199563,139
-0.000102772,-4.06003e-05,-0.000140997,0.189887,0.259056,-0.293298,-0.197542,140
-9.94428e-05,-4.32153e-05,-0.000347519,0.385883,0.257526,-0.293424,-0.196141,141
-2.86082e-05,-2.12808e-05,-0.000201596,0.217008,0.255379,-0.293336,-0.196935,142
-9.2048e-06,-3.68386e-06,-8.48758e-05,0.0905801,0.255134,-0.293338,-0.199204,143
-3.80907e-05,2.08347e-06,4.82533e-05,0.0652019,0.256971,-0.293428,-0.200431,144
-0.000627025,6.96583e-05,0.00300902,3.25891,0.253316,-0.219386,-0.0474281,145
-0.0010313,0.000160246,0.00323113,3.59924,0.253465,-0.219392,-0.0481696,146
-0.00104461,0.000104874,0.00309542,3.46473,0.254136,-0.219545,-0.0484385,147
-0.00104724,-5.30648e-05,0.00312984,3.49887,0.25471,-0.219607,-0.0479654,148
-0.000980266,-7.56893e-05,0.00315618,3.50411,0.254591,-0.219633,-0.0472001,149
-0.000565028,-1.08893e-05,0.00290806,3.14021,0.253868,-0.219565,-0.0469317,150
0.000138251,-4.75608e-05,0.000273243,0.328493,0.251723,-0.223308,-0.699664,151
0.000149109,-5.76716e-05,0.000375652,0.432752,0.251941,-0.223159,-0.698466,152
0.000124181,-5.05927e-05,0.000394145,0.44131,0.251393,-0.222288,-0.697871,153
0.000106883,-1.80904e-05,0.00034223,0.380528,0.250746,-0.221461,-0.698431,154
-8.45821e-05,-8.96899e-05,0.000224917,0.271878,0.298306,-0.226038,-0.718898,155
-6.00632e-05,-4.74091e-05,0.000168393,0.196061,0.298579,-0.225096,-0.719247,156
-8.44798e-05,-4.59392e-05,0.000239014,0.273091,0.298458,-0.224237,-0.718637,157
-9.53577e-05,-0.00011274,0.000269844,0.326059,0.298117,-0.224336,-0.717639,158
-9.08472e-05,-0.000138619,0.000247728,0.315939,0.297921,-0.225313,-0.717258,159
-0.000104907,-0.000114444,0.000274702,0.33447,0.297989,-0.226157,-0.717907,160
7.8725e-06,2.01326e-05,5.87539e-05,0.0663608,0.262849,-0.222549,-0.507172,161
9.20193e-06,2.88291e-05,8.61832e-05,0.0968224,0.263091,-0.222183,-0.508842,162
7.58278e-06,4.3445e-05,7.05843e-05,0.088223,0.2627,-0.223361,-0.510041,163
8.92226e-06,5.51566e-05,2.63964e-05,0.0655028,0.262166,-0.224978,-0.509573,164
1.20119e-05,5.43065e-05,8.76046e-06,0.059683,0.261833,-0.225336,-0.507893,165
9.27105e-06,3.36242e-05,2.65295e-05,0.0464511,0.262125,-0.224084,-0.506691,166
-0.000882289,-3.35986e-05,0.00225196,2.56399,0.226676,-0.209198,-0.0103431,167
-0.000873359,-9.95774e-05,0.00201725,2.33248,0.226436,-0.209224,-0.00977063,168
-0.000893611,-0.000210675,0.00207926,2.40931,0.225932,-0.209621,-0.0096947,169
-0.0008738,-0.000256762,0.00219772,2.52169,0.225678,-0.209898,-0.010167,170
-0.000809687,-0.000168613,0.00217056,2.46215,0.22589,-0.209837,-0.0106989,171
-0.00083868,-6.06875e-05,0.00227698,2.57292,0.226385,-0.209533,-0.0107991,172
-0.00225092,0.00134073,0.0048332,5.8275,0.229057,-0.20334,-0.0396561,173
-0.00225071,0.00134516,0.004811,5.80787,0.229297,-0.203457,-0.0401476,174
-0.00232769,0.00126426,0.00490021,5.90454,0.229252,-0.203971,-0.0403608,175
-0.00233223,0.00120837,0.00485855,5.85452,0.229012,-0.204386,-0.0400698,176
-0.00227286,0.00125722,0.0047733,5.76029,0.228771,-0.204281,-0.0395771,177
-0.00226871,0.00130836,0.00483768,5.83115,0.228771,-0.203748,-0.0393766,178
-0.000398401,-0.000554725,0.000911324,1.20717,0.300148,-0.224597,-0.733515,179
-0.000377758,-0.00051148,0.000896058,1.16467,0.300223,-0.224702,-0.733949,180
-0.000316296,-0.000336655,0.00085963,1.03443,0.300398,-0.224396,-0.734242,181
-0.000299465,-0.000262616,0.000805217,0.952244,0.300496,-0.223944,-0.734109,182
-0.000349061,-0.000321349,0.000865671,1.04639,0.300383,-0.223804,-0.733654,183
-0.000384993,-0.000437807,0.000934541,1.16757,0.30021,-0.224151,-0.733353,184
2.06658e-05,-8.88608e-05,-4.36437e-05,0.107202,0.245014,-0.283894,-0.217103,185
-1.69265e-06,-6.25614e-05,1.40911e-05,0.0680001,0.24507,-0.282382,-0.218702,186
-7.4527e-06,-5.52304e-05,-0.000107231,0.1281,0.245267,-0.283053,-0.220803,187
7.24506e-08,-4.15742e-05,-0.0001634,0.178722,0.245678,-0.285172,-0.221262,188
6.2678e-06,-4.69374e-05,9.19923e-05,0.109673,0.246058,-0.286588,-0.219612,189
2.08091e-05,-8.65682e-05,8.78494e-05,0.132583,0.245591,-0.285981,-0.217553,190
-0.000110187,4.45587e-05,0.00247998,2.63179,0.251478,-0.213612,-0.0561871,191
-0.000251971,4.08343e-05,0.0025067,2.67084,0.251169,-0.213957,-0.0561665,192
-0.000343059,0.000196516,0.00253257,2.71704,0.250954,-0.214122,-0.0557171,193
-0.000340134,0.000497505,0.00276678,3.00155,0.251068,-0.21384,-0.0552649,194
-0.000458236,0.000390387,0.00314711,3.39642,0.251474,-0.213464,-0.0553261,195
-0.000306758,0.000106632,0.0028664,3.05782,0.251668,-0.213401,-0.0557989,196
0.00016482,-6.08687e-05,0.000528285,0.590141,0.265852,-0.21947,-0.687239,197
0.000155623,-5.48473e-05,0.000514199,0.572427,0.265578,-0.219252,-0.688053,198
0.000144598,-6.57027e-05,0.000504414,0.560557,0.265417,-0.218454,-0.68823,199
0.000134334,-6.02577e-05,0.000477921,0.53009,0.265498,-0.217938,-0.687594,200
0.000146381,-8.16538e-05,0.000490807,0.549757,0.265745,-0.218184,-0.686834,201
0.000167427,-9.46442e-05,0.000533278,0.600913,0.265938,-0.218919,-0.686656,202
-7.25592e-05,-9.26418e-05,4.35117e-06,0.12482,0.295875,-0.229232,-0.715303,203
-8.44908e-05,-7.00873e-05,7.91035e-05,0.143427,0.29576,-0.229741,-0.71611,204
-0.000116829,-7.56539e-05,0.000200083,0.258357,0.296219,-0.229568,-0.716913,205
-0.00013734,-0.000121834,0.000217212,0.301471,0.296749,-0.228862,-0.717079,206
-0.000108658,-0.000130236,0.000141188,0.233926,0.296896,-0.22816,-0.716353,207
-7.94903e-05,-0.000106513,6.38058e-05,0.156274,0.296481,-0.228356,-0.71538,208
0.0025314,0.00132103,0.00807059,9.07446,0.236527,-0.198613,-0.0102439,209
0.000269597,0.000885469,0.00908297,9.67781,0.236733,-0.198608,-0.0103324,210
-0.000552269,0.000521106,0.00723661,7.71292,0.236762,-0.198626,-0.0108355,211
0.000721254,0.00045242,0.00525849,5.64659,0.236331,-0.198731,-0.0110032,212
0.00210515,0.00113376,0.00579977,6.6497,0.236071,-0.19883,-0.0105873,213
0.00317406,0.00164327,0.0067146,8.06303,0.236328,-0.198715,-0.0102132,214
0.000139296,0.000130165,1.34298e-05,0.202587,0.265874,-0.218032,-0.510295,215
9.61717e-05,0.000120376,2.82982e-05,0.166052,0.264955,-0.218896,-0.511444,216
4.28928e-05,7.53187e-05,5.19211e-05,0.107099,0.264102,-0.220323,-0.510966,217
2.73989e-05,3.79145e-05,9.3757e-05,0.111066,0.26392,-0.220718,-0.509311,218
4.63462e-05,3.82648e-05,9.22751e-05,0.116729,0.264697,-0.219753,-0.508131,219
0.000103771,8.47242e-05,3.60485e-05,0.147054,0.265797,-0.218494,-0.508636,220
-0.00157646,0.000651709,0.00402438,4.63325,0.235995,-0.209237,-0.0278225,221
-0.00162033,0.000568557,0.00412335,4.73462,0.23582,-0.209161,-0.0273461,222
-0.00163535,0.000446861,0.00405182,4.65572,0.235362,-0.20933,-0.0272247,223
-0.00166994,0.000464016,0.00399961,4.62054,0.235052,-0.209561,-0.027591,224
-0.00179268,0.000575094,0.00412962,4.81084,0.235229,-0.209639,-0.0280855,225
-0.00171063,0.000643961,0.00408497,4.74377,0.235713,-0.209485,-0.0281956,226
0.000570048,0.000265927,0.00251864,2.75177,0.254446,-0.211519,-0.0546836,227
0.000660073,0.000296952,0.00212582,2.3804,0.254529,-0.211506,-0.0551632,228
0.000705217,0.000318747,0.00209847,2.37083,0.254125,-0.21165,-0.0555117,229
0.00068027,0.00033254,0.00250684,2.77583,0.253707,-0.211857,-0.055308,230
0.000449312,0.000325775,0.00291563,3.14606,0.253664,-0.211903,-0.0547521,231
0.000389313,0.000279579,0.00289284,3.10821,0.254001,-0.211709,-0.0544763,232
3.81263e-05,-7.43212e-05,0.000177724,0.208157,0.246615,-0.216997,-0.708326,233
2.24042e-05,-9.19002e-05,0.000146743,0.185063,0.247112,-0.216939,-0.707246,234
3.7114e-05,-5.63925e-05,0.000147563,0.172009,0.24771,-0.216074,-0.706983,235
2.65515e-05,-6.02896e-05,0.000178166,0.201353,0.246826,-0.216015,-0.709159,236
0.000132563,-9.74676e-05,-9.04304e-05,0.199016,0.277262,-0.222754,-0.498272,237
0.000142825,-7.40221e-05,-7.27686e-05,0.187154,0.276227,-0.22164,-0.498801,238
0.000153043,-4.13811e-05,-0.00010771,0.203166,0.274935,-0.221137,-0.497877,239
0.000168558,-3.55321e-05,-0.000161447,0.250257,0.27478,-0.22159,-0.496145,240
0.00014663,-6.81884e-05,-0.000125344,0.216876,0.275995,-0.222633,-0.49555,241
0.000122658,-9.46689e-05,-9.18068e-05,0.190905,0.277185,-0.223296,-0.496753,242
0.00020622,0.000379438,-0.000336812,0.58053,0.29023,-0.238816,-0.498868,243
0.000283472,0.000169908,-0.000272502,0.45405,0.29061,-0.238588,-0.499219,244
0.000290783,0.000221673,-0.000318037,0.51368,0.29084,-0.238766,-0.499279,245
0.000283415,0.000476564,-0.00045576,0.760807,0.290715,-0.239145,-0.49898,246
0.00013497,0.000106781,-0.000239507,0.312624,0.272739,-0.217325,-0.505367,247
0.000101129,0.000106638,-0.00021923,0.279769,0.271187,-0.217643,-0.504616,248
7.98926e-05,0.000109201,-0.000235804,0.288178,0.271136,-0.21839,-0.503091,249
0.000110493,7.53479e-05,-0.000195489,0.25107,0.272538,-0.218868,-0.502345,250
0.00012037,9.89073e-05,-0.000252315,0.314329,0.27402,-0.218781,-0.503132,251
0.000123378,0.000134053,-0.000315382,0.386076,0.27417,-0.217984,-0.504629,252
0.000684781,0.00327336,0.00574917,7.05014,0.238696,-0.198631,-0.0359827,253
0.00187452,0.00412133,0.00706977,8.899,0.238668,-0.198951,-0.0365388,254
0.00167433,0.00525676,0.00929239,11.4551,0.238148,-0.199173,-0.0368216,255
0.000812719,0.00611569,0.0110231,13.3901,0.237569,-0.199167,-0.0365989,256
0.000465659,0.00610644,0.00978494,12.236,0.237362,-0.198916,-0.0360878,257
-0.00073577,0.0047089,0.00703618,9.00831,0.237638,-0.198596,-0.0356879,258
-0.00115182,0.00338606,0.00558338,7.02854,0.238209,-0.198462,-0.0356272,259
-0.000154773,-6.80535e-05,0.00240133,2.55172,0.25636,-0.219216,-0.0446366,260
-0.000430285,-0.00019164,0.00312558,3.35052,0.256194,-0.219294,-0.0453618,261
-0.000678929,-0.000344514,0.00382663,4.13573,0.256629,-0.219051,-0.0458578,262
-0.00052327,-0.000378786,0.00387667,4.16593,0.25725,-0.218631,-0.0456028,263
-0.000230668,-0.000227214,0.00326327,3.47605,0.25735,-0.218561,-0.0448708,264
-7.87356e-05,-5.44475e-05,0.00241055,2.5572,0.256896,-0.218903,-0.0444007,265
-0.000195327,-9.84798e-06,0.000768614,0.840692,0.301021,-0.222988,-0.735179,266
-0.000193291,2.21691e-05,0.000843858,0.917955,0.301178,-0.222681,-0.735586,267
-0.000226361,-4.5478e-05,0.000845796,0.929347,0.301235,-0.222126,-0.735529,268
-0.000247807,-8.05018e-05,0.000776453,0.868144,0.301103,-0.22188,-0.735029,269
-0.000245083,-9.29496e-05,0.000699426,0.791744,0.300941,-0.222228,-0.734607,270
-0.000226304,-9.03609e-05,0.000693997,0.779666,0.300916,-0.222781,-0.734699,271
1.31553e-05,-1.82134e-05,-0.000373806,0.396949,0.247307,-0.289518,-0.212986,272
7.35841e-06,-2.8696e-05,-0.000375406,0.399168,0.246238,-0.288072,-0.21249,273
3.66805e-05,-8.3037e-05,-0.000269519,0.301459,0.245546,-0.286796,-0.213946,274
3.036e-05,-8.62103e-05,2.86018e-06,0.0969314,0.245967,-0.28735,-0.215963,275
-6.81632e-06,-2.62116e-05,0.00011734,0.127651,0.247153,-0.28912,-0.216274,276
6.1186e-06,-1.22393e-05,-0.000176313,0.187453,0.247801,-0.290011,-0.214753,277
-2.49658e-05,4.61592e-05,8.923e-05,0.109729,0.287209,-0.227223,-0.72756,278
-3.80171e-05,4.71952e-05,0.000197176,0.218656,0.287428,-0.227704,-0.72723,279
-6.57059e-05,4.22933e-05,0.000398881,0.430851,0.287419,-0.227719,-0.726578,280
-8.91304e-05,3.74405e-05,0.000529414,0.570458,0.28713,-0.227225,-0.726248,281
-5.69936e-05,1.97523e-05,0.000392192,0.420612,0.286966,-0.22668,-0.726612,282
-2.21168e-05,2.37018e-05,0.000161836,0.174954,0.287036,-0.226693,-0.727272,283
3.30289e-05,-6.53796e-05,6.45037e-05,0.103458,0.24747,-0.219919,-0.705205,284
7.37904e-05,-5.35794e-05,0.000206847,0.239619,0.247682,-0.218812,-0.704723,285
5.79401e-05,-8.48311e-05,0.000205805,0.243821,0.247576,-0.217812,-0.70542,286
2.82585e-05,-0.000100156,0.000130465,0.176899,0.247073,-0.217901,-0.70651,287
3.33796e-05,-8.24892e-05,0.000101987,0.143473,0.24672,-0.218972,-0.706915,288
2.23049e-05,-7.90277e-05,3.49987e-05,0.0946183,0.247012,-0.21999,-0.706307,289
-0.00160671,0.000545181,0.00286605,3.53045,0.230253,-0.200753,-0.0158855,290
-0.00172028,0.000665428,0.00302106,3.75201,0.229896,-0.200386,-0.0156937,291
-0.00177845,0.000755358,0.00315138,3.91837,0.229703,-0.200412,-0.0151764,292
-0.00184583,0.000769607,0.00324351,4.03911,0.229846,-0.200818,-0.0148544,293
-0.00171018,0.000616815,0.00299237,3.71143,0.230176,-0.201211,-0.015055,294
-0.00153042,0.000483521,0.00274713,3.37252,0.23039,-0.201172,-0.0155688,295
0.000177167,7.14584e-05,-0.000189295,0.285074,0.272816,-0.216572,-0.506965,296
0.000187496,6.01728e-05,-0.000125987,0.247795,0.271285,-0.216219,-0.507828,297
0.000163386,7.51796e-05,-0.000104774,0.220634,0.269738,-0.216764,-0.507107,298
0.000118449,8.66336e-05,-0.000147723,0.220718,0.269717,-0.217436,-0.505493,299
-0.00155229,0.000768249,0.00417343,4.78967,0.236447,-0.209059,-0.0279321,300
-0.00151852,0.00078926,0.00418769,4.79532,0.236698,-0.20879,-0.0275879,301
-0.00157739,0.000662719,0.00401521,4.62642,0.236536,-0.208694,-0.0271115,302
-0.00165956,0.00054887,0.00409229,4.71697,0.23611,-0.208887,-0.0269794,303
9.72918e-05,0.000711911,0.00184208,2.0959,0.250459,-0.215001,-0.0548043,304
1.68761e-05,0.000650322,0.0020654,2.29536,0.250531,-0.214767,-0.0549448,305
