%wallShearStress:0,wallShearStress:1,wallShearStress:2,Result,Points:0,Points:1,Points:2,Point ID
-0.000347921,-0.000381393,0.00140286,1.58453,0.288988,-0.219453,-0.732143,0
-0.000365789,-0.000398142,0.0014496,1.63997,0.288832,-0.219816,-0.732072,1
-0.000359049,-0.000415634,0.00149093,1.68421,0.288765,-0.219853,-0.731679,2
-0.000336506,-0.000413534,0.00146131,1.64886,0.28889,-0.219505,-0.731485,3
-0.000332394,-0.000393396,0.00141763,1.59878,0.289036,-0.21925,-0.731781,4
0.000362494,-5.96851e-06,0.00138787,1.52051,0.267225,-0.221199,-0.682455,5
0.000376656,3.79229e-06,0.00138951,1.52604,0.267099,-0.221608,-0.682759,6
0.000414776,-3.02849e-05,0.00147993,1.62949,0.266938,-0.221507,-0.683386,7
0.000420058,-0.000103695,0.00154903,1.70482,0.266895,-0.220823,-0.68374,8
0.000425976,-6.02571e-05,0.00161026,1.76675,0.267026,-0.220259,-0.683267,9
0.000399096,-7.14501e-06,0.00151905,1.66485,0.267194,-0.220535,-0.682609,10
-0.00010456,0.00151039,0.00252937,3.12474,0.23778,-0.207449,-0.026588,11
0.00114431,0.0016196,0.00103894,2.37306,0.237651,-0.207734,-0.0268434,12
0.00062049,0.000966901,0.000814166,1.4926,0.23781,-0.207785,-0.0272115,13
-0.00071007,-0.000217401,0.00112357,1.42761,0.238102,-0.207529,-0.0273025,14
-0.0020107,-0.000976533,0.00233767,3.42845,0.238201,-0.207244,-0.0270189,15
-0.00213092,-2.66788e-05,0.003653,4.48293,0.238038,-0.207215,-0.0266726,16
0.000363825,0.00260292,-0.000273629,2.80097,0.220067,-0.204204,-0.0227025,17
0.000245138,0.00253598,-0.000461282,2.74457,0.219891,-0.204753,-0.0224565,18
0.000355628,0.00270705,-0.000574844,2.95758,0.219565,-0.204794,-0.0219851,19
0.000673983,0.00310431,-0.000530678,3.41389,0.219395,-0.204308,-0.0217042,20
0.00108697,0.00336505,-0.000594407,3.80101,0.21959,-0.203761,-0.0218782,21
0.000910781,0.00305036,-0.000447612,3.40763,0.219936,-0.203699,-0.0224051,22
-0.00011827,0.00048416,0.00205288,2.23927,0.294059,-0.231973,-0.732448,23
-0.000252251,0.000510407,0.00209283,2.29902,0.293483,-0.231935,-0.732258,24
-0.000283169,0.000511267,0.00214795,2.3596,0.293053,-0.232005,-0.732701,25
-0.000291013,0.000512442,0.00227048,2.48645,0.293186,-0.232128,-0.733197,26
-0.000258019,0.000521273,0.0024598,2.67929,0.293674,-0.23219,-0.733359,27
-0.0001249,0.000496173,0.00230871,2.50661,0.294117,-0.232105,-0.733053,28
0.00063763,0.000434278,0.000151469,0.833374,0.216621,-0.219179,-0.00175694,29
0.000684566,0.000586529,-0.000298534,1.00659,0.216608,-0.21911,-0.00203693,30
0.000693337,0.000697862,-0.000609303,1.22657,0.216997,-0.218758,-0.00225336,31
0.000713837,0.000704402,-0.000296013,1.10838,0.217395,-0.218514,-0.00190138,32
0.000764233,0.000695845,4.32694e-05,1.09654,0.217401,-0.218567,-0.00161073,33
0.000690832,0.000528504,0.000141816,0.93417,0.217026,-0.218894,-0.00168049,34
3.13936e-05,3.29369e-05,0.00316496,3.3552,0.257295,-0.269702,-0.218581,35
0.00010672,9.15299e-05,0.00314357,3.33552,0.259313,-0.270148,-0.217417,36
0.000185246,3.35422e-08,0.00315245,3.34736,0.26117,-0.270955,-0.218602,37
7.72237e-05,-6.21948e-05,0.00301071,3.19308,0.261094,-0.270954,-0.220929,38
-9.64684e-05,-3.61198e-05,0.00261675,2.7759,0.259214,-0.270134,-0.22204,39
-6.68468e-05,-3.22456e-05,0.00277612,2.94373,0.257271,-0.269688,-0.220877,40
0.000801624,-4.21506e-05,-0.0084173,8.96282,0.258516,-0.213199,-0.0494732,41
0.00138384,-0.000458969,-0.00946801,10.1544,0.258678,-0.213327,-0.0501505,42
0.00155579,-0.000480646,-0.0101752,10.923,0.2584,-0.21294,-0.050626,43
0.00108977,-0.00030818,-0.00899729,9.61239,0.257931,-0.212491,-0.0504752,44
0.000409111,2.92929e-05,-0.00770024,8.17383,0.257744,-0.212353,-0.0498455,45
0.000297146,0.000275346,-0.00784853,8.33052,0.258051,-0.212675,-0.0493191,46
-0.000745813,-0.000470892,0.00176223,2.08888,0.264499,-0.245932,-0.482098,47
-0.000758012,-0.000305364,0.00150408,1.81446,0.264762,-0.24555,-0.483544,48
-0.00070212,-0.00022468,0.00110062,1.40418,0.266186,-0.245477,-0.484054,49
-0.000669558,-0.000455853,0.00149362,1.80107,0.267373,-0.245553,-0.483106,50
-0.000614772,-0.000665983,0.00193398,2.26398,0.267174,-0.245943,-0.481658,51
-0.000636512,-0.00059198,0.00178264,2.10227,0.265725,-0.24625,-0.48116,52
-0.000352701,-0.000230225,0.00150777,1.65942,0.290326,-0.217414,-0.73331,53
-0.000316144,-0.000240258,0.00156954,1.71613,0.290169,-0.21755,-0.732754,54
-0.000290182,-0.000237234,0.00150378,1.64277,0.290397,-0.217248,-0.732271,55
-0.000316959,-0.000216098,0.00157905,1.72248,0.290841,-0.216808,-0.732359,56
-0.000343753,-0.000177332,0.00168054,1.82794,0.291021,-0.216679,-0.73296,57
-0.000354123,-0.000188969,0.00154147,1.68844,0.290735,-0.216982,-0.733428,58
0.000569564,3.81509e-05,0.00164072,1.84142,0.25042,-0.221593,-0.69959,59
0.000510065,0.00015161,0.00144712,1.63437,0.249801,-0.220683,-0.700141,60
0.000497518,0.000173427,0.00130061,1.48748,0.249362,-0.22079,-0.701286,61
0.000523457,0.000107166,0.0012763,1.46665,0.24958,-0.221905,-0.702005,62
0.000564112,2.01378e-05,0.00126821,1.47145,0.250449,-0.222774,-0.701499,63
0.000597851,-2.66897e-05,0.00149076,1.70277,0.250849,-0.222569,-0.700228,64
-0.00114827,0.000505889,8.16063e-05,1.33287,0.290482,-0.240205,-0.497947,65
-0.00136153,0.000469066,0.000224122,1.54485,0.290195,-0.2401,-0.497915,66
-0.000942243,0.000158068,0.000308222,1.06413,0.289994,-0.239608,-0.498227,67
-0.000178118,7.78058e-06,5.46872e-05,0.197676,0.290359,-0.23936,-0.498604,68
-0.000147602,0.000151956,-5.44651e-05,0.231855,0.290626,-0.239505,-0.498644,69
-0.000705872,0.000294999,0.000127033,0.822041,0.290538,-0.239864,-0.498307,70
0.00183787,0.00279432,-0.00284828,4.65661,0.229344,-0.205781,-0.0115137,71
0.0017199,0.00290409,-0.00295759,4.75693,0.229238,-0.205297,-0.0112647,72
0.00138382,0.00293379,-0.00226256,4.19221,0.228995,-0.205416,-0.010832,73
0.0015638,0.00312154,-0.00205823,4.29605,0.228956,-0.205962,-0.0108324,74
0.0017806,0.00289213,-0.00231665,4.35786,0.229154,-0.206149,-0.0112436,75
0.00346512,-0.000510152,-0.0111655,12.4041,0.228394,-0.207248,-0.0370009,76
0.00387779,-0.00151799,-0.0116662,13.1304,0.228696,-0.207717,-0.0371123,77
0.00395558,-0.00144,-0.0125059,13.9871,0.228834,-0.208067,-0.0366902,78
0.00317003,-0.000255259,-0.0111066,12.2461,0.228634,-0.207975,-0.0361659,79
0.0028593,0.000450756,-0.0102501,11.29,0.228292,-0.207533,-0.036062,80
0.0032398,0.000264183,-0.0111619,12.3231,0.228189,-0.207155,-0.0364749,81
-0.000938843,0.000349537,0.00381904,4.18515,0.29055,-0.230372,-0.736764,82
-0.000893724,0.000428669,0.0037405,4.10178,0.290538,-0.230083,-0.737072,83
-0.000974468,0.000611195,0.00411179,4.52584,0.290661,-0.230286,-0.737408,84
-0.00105751,0.000583348,0.004265,4.69867,0.290769,-0.230692,-0.737284,85
-0.00102605,0.000438328,0.00405364,4.45666,0.2907,-0.230712,-0.736897,86
