%wallShearStress:0,wallShearStress:1,wallShearStress:2,Result,Points:0,Points:1,Points:2,Point ID
0.000107942,-6.21661e-05,-0.000571178,0.619679,0.258051,-0.212675,-0.0493191,46
3.51441e-05,8.4411e-05,-0.000307557,0.340112,0.264499,-0.245932,-0.482098,47
3.81146e-05,6.99044e-05,-0.000380113,0.411664,0.264762,-0.24555,-0.483544,48
3.68758e-06,4.59677e-05,-0.0003711,0.396392,0.266186,-0.245477,-0.484054,49
-4.45686e-05,4.37859e-05,-0.000302083,0.326985,0.267373,-0.245553,-0.483106,50
-5.12e-05,5.65111e-05,-0.000235782,0.262675,0.267174,-0.245943,-0.481658,51
-4.78302e-06,7.3024e-05,-0.000234396,0.260288,0.265725,-0.24625,-0.48116,52
-1.92714e-05,-2.67333e-05,-2.2164e-05,0.0420981,0.290326,-0.217414,-0.73331,53
-1.61933e-05,-2.4014e-05,-2.98131e-05,0.0440598,0.290169,-0.21755,-0.732754,54
-1.4348e-05,-1.72796e-05,-3.86815e-05,0.047413,0.290397,-0.217248,-0.732271,55
-8.69456e-06,-1.13966e-05,-4.36521e-05,0.0487022,0.290841,-0.216808,-0.732359,56
-7.98597e-06,-1.10659e-05,-3.7961e-05,0.0427598,0.291021,-0.216679,-0.73296,57
-1.67381e-05,-1.96837e-05,-2.53607e-05,0.0383769,0.290735,-0.216982,-0.733428,58
5.74798e-05,-5.06049e-06,0.000154888,0.175204,0.25042,-0.221593,-0.69959,59
4.37647e-05,1.876e-06,0.000122283,0.137686,0.249801,-0.220683,-0.700141,60
3.48539e-05,6.09058e-06,9.22593e-05,0.10474,0.249362,-0.22079,-0.701286,61
3.96385e-05,6.83747e-06,9.4961e-05,0.109317,0.24958,-0.221905,-0.702005,62
5.74368e-05,-4.77033e-06,0.000113481,0.134915,0.250449,-0.222774,-0.701499,63
6.62047e-05,-1.23626e-05,0.000143573,0.1681,0.250849,-0.222569,-0.700228,64
-0.000352654,0.0006637,-0.00046653,0.937674,0.290482,-0.240205,-0.497947,65
-0.00045362,0.000693953,-0.000420008,0.985144,0.290195,-0.2401,-0.497915,66
-0.000385912,0.000623167,-0.000294509,0.837333,0.289994,-0.239608,-0.498227,67
-0.00013917,0.000490356,-0.000269403,0.611129,0.290359,-0.23936,-0.498604,68
-0.000102694,0.000490743,-0.000317765,0.629206,0.290626,-0.239505,-0.498644,69
-0.000268588,0.000601393,-0.000363037,0.797194,0.290538,-0.239864,-0.498307,70
-0.000621971,0.000143513,0.00118819,1.42972,0.229344,-0.205781,-0.0115137,71
-0.000671553,0.000174812,0.00124704,1.51274,0.229238,-0.205297,-0.0112647,72
-0.000640201,0.000156338,0.00119849,1.44979,0.228995,-0.205416,-0.010832,73
-0.000588561,0.000110176,0.00111623,1.34269,0.228956,-0.205962,-0.0108324,74
-0.000583667,0.000119753,0.00113778,1.36141,0.229154,-0.206149,-0.0112436,75
-0.00114064,0.00130501,0.00150854,2.43565,0.228394,-0.207248,-0.0370009,76
-0.00113487,0.00124921,0.00142582,2.34196,0.228696,-0.207717,-0.0371123,77
-0.00119111,0.00117878,0.00145578,2.353,0.228834,-0.208067,-0.0366902,78
-0.00124752,0.00113638,0.00144942,2.35799,0.228634,-0.207975,-0.0361659,79
-0.00128256,0.0012218,0.00154386,2.49072,0.228292,-0.207533,-0.036062,80
-0.00123113,0.00132109,0.00163346,2.58108,0.228189,-0.207155,-0.0364749,81
-0.000358698,0.000461944,0.0010024,1.23017,0.29055,-0.230372,-0.736764,82
-0.000336092,0.000463654,0.00108913,1.30433,0.290538,-0.230083,-0.737072,83
-0.000353039,0.000447442,0.00116349,1.37333,0.290661,-0.230286,-0.737408,84
-0.000381012,0.000431696,0.00107783,1.2953,0.290769,-0.230692,-0.737284,85
-0.000385049,0.00043385,0.000988944,1.21531,0.2907,-0.230712,-0.736897,86
1.05919e-05,-1.36928e-05,6.01403e-05,0.0663372,0.266695,-0.276385,-0.206292,87
3.3513e-06,-9.46312e-06,5.74864e-05,0.0618578,0.267011,-0.277133,-0.208435,88
-7.1057e-06,5.28101e-06,1.06831e-05,0.0147073,0.266386,-0.275781,-0.210172,89
-1.90575e-05,2.22352e-05,1.86607e-06,0.0311047,0.265236,-0.274107,-0.209819,90
-1.78701e-05,1.71075e-05,-2.21695e-05,0.035212,0.264566,-0.273317,-0.207748,91
2.19137e-06,-5.25177e-06,-1.23278e-05,0.0143925,0.2654,-0.274242,-0.205957,92
-0.000187311,0.00010857,-0.00050177,0.579274,0.256771,-0.211608,-0.0523979,93
-0.000208625,0.000122254,-0.000586883,0.67283,0.257007,-0.211692,-0.0528996,94
-0.00015823,6.4858e-05,-0.000569905,0.630709,0.256747,-0.211565,-0.0533496,95
-0.000149319,3.81956e-05,-0.000560195,0.615871,0.256246,-0.2114,-0.053331,96
-0.000157508,4.30815e-05,-0.00058466,0.643457,0.255977,-0.211351,-0.0528563,97
-0.000143641,5.46311e-05,-0.00050848,0.563068,0.256242,-0.211432,-0.0523732,98
-0.000229144,0.000157805,0.000306582,0.438847,0.280444,-0.233249,-0.482692,99
-0.000187641,0.000173276,0.000179792,0.331085,0.280309,-0.232563,-0.48269,100
-0.000129332,0.000164645,0.000134667,0.263874,0.279412,-0.232014,-0.481516,101
-8.8161e-05,7.88482e-05,0.000132377,0.18817,0.278903,-0.23313,-0.480513,102
-9.34797e-05,-1.88916e-05,0.000138729,0.178449,0.279101,-0.234687,-0.481122,103
-0.000211358,-2.39182e-05,0.000298392,0.388432,0.279757,-0.234854,-0.482396,104
-0.000302036,6.17526e-05,0.000447977,0.576433,0.280106,-0.23435,-0.482678,105
-0.000307615,0.00014904,0.000478471,0.623308,0.280456,-0.233846,-0.482961,106
3.28918e-05,-3.30489e-06,0.00010208,0.113737,0.249192,-0.213699,-0.70891,107
3.24477e-05,-9.61105e-06,0.000117341,0.129451,0.248178,-0.214282,-0.709473,108
2.72949e-05,-2.28547e-05,0.00010859,0.121133,0.24759,-0.215124,-0.70877,109
5.15774e-05,-8.53186e-06,0.000120757,0.139483,0.247977,-0.215241,-0.707673,110
4.77968e-05,-3.55566e-06,0.000115683,0.132732,0.248769,-0.214636,-0.707224,111
2.38933e-05,-1.08448e-05,8.78623e-05,0.0971985,0.249395,-0.213935,-0.707757,112
-3.01613e-05,-5.69862e-05,1.6102e-05,0.0704434,0.289418,-0.218777,-0.733024,113
-3.94309e-05,-7.38017e-05,2.16082e-05,0.0916051,0.28929,-0.218912,-0.732572,114
-3.91262e-05,-6.96528e-05,1.43747e-06,0.0846969,0.289388,-0.218642,-0.732153,115
-2.82185e-05,-4.54583e-05,-9.05607e-06,0.0575215,0.289668,-0.218188,-0.732172,116
-2.19982e-05,-3.64239e-05,-1.68099e-05,0.0484965,0.289823,-0.218008,-0.732679,117
-2.35196e-05,-4.33056e-05,-1.26357e-05,0.0539269,0.289671,-0.218326,-0.733112,118
-0.00152852,-0.0019505,0.00181807,3.25788,0.223034,-0.212157,-0.0100544,119
-0.00144827,-0.00191781,0.0016434,3.08608,0.222703,-0.212509,-0.010413,120
-0.00156817,-0.00196878,0.00164471,3.18712,0.222704,-0.212429,-0.0109974,121
-0.0016943,-0.00190272,0.00176648,3.28625,0.223055,-0.212014,-0.0112398,122
-0.00160271,-0.00167159,0.00189347,3.17082,0.223442,-0.211641,-0.0108931,123
-0.00155046,-0.00176871,0.00195198,3.23995,0.223423,-0.211704,-0.010292,124
-0.00112065,0.00023702,0.00133375,1.86359,0.232278,-0.210665,-0.0305101,125
-0.000935693,0.000189349,0.00139597,1.79265,0.23258,-0.210623,-0.0300495,126
-0.000978981,0.000189109,0.00162706,2.02277,0.232325,-0.21056,-0.0295355,127
-0.00109974,0.000191328,0.00168737,2.14457,0.231786,-0.210534,-0.0295159,128
-0.00127561,0.00026212,0.00164141,2.22098,0.231513,-0.210532,-0.0299856,129
-0.00134808,0.000308424,0.00152891,2.18524,0.23175,-0.2106,-0.0304658,130
-0.00106967,-0.000309071,0.00137083,1.872,0.293337,-0.220868,-0.743708,131
-0.00125809,-0.000219396,0.00181589,2.3532,0.293688,-0.221026,-0.744167,132
-0.00149489,-0.000150409,0.00215486,2.78454,0.293756,-0.221323,-0.744217,133
-0.00194178,-0.000169679,0.00259873,3.4434,0.293824,-0.22162,-0.744267,134
-0.00175367,-0.000372716,0.00223684,3.03866,0.293704,-0.221845,-0.744073,135
-0.0012386,-0.000476266,0.0015588,2.16998,0.293583,-0.222071,-0.743879,136
-0.000823675,-0.000296212,0.0010075,1.41471,0.29317,-0.221874,-0.74346,137
-0.000789157,-0.000266289,0.000969333,1.35468,0.29306,-0.221265,-0.743388,138
-5.53662e-05,-1.59069e-05,0.000415784,0.444941,0.258746,-0.2933,-0.199563,139
-6.51363e-05,-1.82705e-05,0.000271143,0.296222,0.259056,-0.293298,-0.197542,140
-4.50722e-05,8.30282e-07,0.000152178,0.168237,0.257526,-0.293424,-0.196141,141
-6.61239e-06,5.005e-06,0.000221238,0.234677,0.255379,-0.293336,-0.196935,142
-1.50628e-05,6.21225e-07,0.000291982,0.309914,0.255134,-0.293338,-0.199204,143
-4.23103e-05,-1.09291e-06,0.000380865,0.406202,0.256971,-0.293428,-0.200431,144
-3.30802e-05,3.27425e-05,-0.000467121,0.497601,0.253316,-0.219386,-0.0474281,145
-8.95184e-05,6.32643e-05,-0.000571734,0.617076,0.253465,-0.219392,-0.0481696,146
3.76253e-05,3.67876e-05,-0.000740736,0.787159,0.254136,-0.219545,-0.0484385,147
4.93652e-05,6.06634e-06,-0.000784625,0.833372,0.25471,-0.219607,-0.0479654,148
-6.79477e-05,1.88832e-05,-0.000883572,0.939565,0.254591,-0.219633,-0.0472001,149
-2.26756e-05,1.86151e-05,-0.000733197,0.777811,0.253868,-0.219565,-0.0469317,150
9.1576e-05,-2.60257e-05,0.000193406,0.228502,0.251723,-0.223308,-0.699664,151
9.37974e-05,-3.6046e-05,0.000232495,0.268477,0.251941,-0.223159,-0.698466,152
7.50279e-05,-3.30536e-05,0.000223746,0.252592,0.251393,-0.222288,-0.697871,153
6.39381e-05,-1.59129e-05,0.000195527,0.21871,0.250746,-0.221461,-0.698431,154
-4.54602e-05,-5.18254e-05,0.000118179,0.145026,0.298306,-0.226038,-0.718898,155
-2.91586e-05,-2.40242e-05,7.7045e-05,0.0909583,0.298579,-0.225096,-0.719247,156
-4.17244e-05,-1.65307e-05,0.000117161,0.13299,0.298458,-0.224237,-0.718637,157
-5.03525e-05,-6.07179e-05,0.000143628,0.173695,0.298117,-0.224336,-0.717639,158
-4.57634e-05,-7.67379e-05,0.000123914,0.161933,0.297921,-0.225313,-0.717258,159
-5.37046e-05,-6.05219e-05,0.000139466,0.170913,0.297989,-0.226157,-0.717907,160
1.02088e-05,2.08181e-05,2.49423e-05,0.0360981,0.262849,-0.222549,-0.507172,161
1.07983e-05,2.52072e-05,3.54077e-05,0.0474723,0.263091,-0.222183,-0.508842,162
1.24407e-05,3.6798e-05,-8.25308e-07,0.041184,0.2627,-0.223361,-0.510041,163
1.51697e-05,4.47602e-05,-3.52151e-05,0.0624744,0.262166,-0.224978,-0.509573,164
1.2232e-05,3.85064e-05,-2.06941e-05,0.0481175,0.261833,-0.225336,-0.507893,165
8.92605e-06,2.60785e-05,3.64889e-06,0.0294725,0.262125,-0.224084,-0.506691,166
-0.000456643,5.12215e-05,0.00145278,1.61514,0.226676,-0.209198,-0.0103431,167
-0.000512281,-1.04151e-05,0.00138307,1.56343,0.226436,-0.209224,-0.00977063,168
-0.000607431,-9.28011e-05,0.00168332,1.89948,0.225932,-0.209621,-0.0096947,169
-0.00067918,-0.000180004,0.00186382,2.11137,0.225678,-0.209898,-0.010167,170
-0.00055361,-8.66231e-05,0.00171725,1.91475,0.22589,-0.209837,-0.0106989,171
-0.000431147,5.72462e-05,0.00160478,1.76243,0.226385,-0.209533,-0.0107991,172
-0.000770127,0.00111697,0.00208994,2.6412,0.229057,-0.20334,-0.0396561,173
-0.000795876,0.00110912,0.00211932,2.67218,0.229297,-0.203457,-0.0401476,174
-0.000857036,0.00106079,0.0020938,2.64868,0.229252,-0.203971,-0.0403608,175
-0.000866883,0.00103167,0.00197784,2.53686,0.229012,-0.204386,-0.0400698,176
-0.00081265,0.00107934,0.00188656,2.45967,0.228771,-0.204281,-0.0395771,177
-0.000777566,0.001116,0.00197516,2.54208,0.228771,-0.203748,-0.0393766,178
-0.000189577,-0.000309408,0.000378435,0.555753,0.300148,-0.224597,-0.733515,179
-0.000183088,-0.000288698,0.000364424,0.529652,0.300223,-0.224702,-0.733949,180
-0.000152102,-0.000199458,0.000357087,0.462565,0.300398,-0.224396,-0.734242,181
-0.00013479,-0.000156161,0.000327614,0.41038,0.300496,-0.223944,-0.734109,182
-0.000153151,-0.000178635,0.000356458,0.452743,0.300383,-0.223804,-0.733654,183
-0.000176559,-0.000242638,0.000400021,0.530066,0.30021,-0.224151,-0.733353,184
-2.01176e-05,-5.8531e-05,0.000332547,0.358553,0.245014,-0.283894,-0.217103,185
-2.97106e-05,-4.46162e-05,0.00038178,0.408656,0.24507,-0.282382,-0.218702,186
-1.62654e-05,-4.41e-05,0.00032525,0.348347,0.245267,-0.283053,-0.220803,187
-4.80719e-06,-3.65179e-05,0.000280094,0.299456,0.245678,-0.285172,-0.221262,188
-1.99312e-05,-3.64965e-05,0.00041382,0.440859,0.246058,-0.286588,-0.219612,189
-2.17855e-05,-5.78248e-05,0.000408481,0.437916,0.245591,-0.285981,-0.217553,190
0.000128618,0.000116537,-0.000510818,0.571868,0.251478,-0.213612,-0.0561871,191
0.000129767,7.30103e-05,-0.000617575,0.673387,0.251169,-0.213957,-0.0561665,192
0.000111976,-7.63519e-06,-0.000665713,0.715615,0.250954,-0.214122,-0.0557171,193
0.000180727,2.7176e-05,-0.000606192,0.671131,0.251068,-0.21384,-0.0552649,194
0.000162179,4.05685e-05,-0.000401781,0.461284,0.251474,-0.213464,-0.0553261,195
9.51822e-05,5.1057e-05,-0.000363897,0.402364,0.251668,-0.213401,-0.0557989,196
0.000117567,-4.41166e-05,0.000377376,0.421583,0.265852,-0.21947,-0.687239,197
0.000112091,-4.18549e-05,0.000370264,0.412463,0.265578,-0.219252,-0.688053,198
0.000103809,-5.55173e-05,0.000355571,0.397025,0.265417,-0.218454,-0.68823,199
9.15074e-05,-4.90667e-05,0.000316671,0.353254,0.265498,-0.217938,-0.687594,200
0.000101152,-5.85814e-05,0.000334846,0.375942,0.265745,-0.218184,-0.686834,201
0.000120071,-6.76968e-05,0.000382828,0.431301,0.265938,-0.218919,-0.686656,202
-5.23943e-05,-6.6078e-05,-1.58874e-06,0.0894051,0.295875,-0.229232,-0.715303,203
-4.60327e-05,-4.87184e-05,1.86274e-05,0.0737403,0.29576,-0.229741,-0.71611,204
-4.99625e-05,-4.7369e-05,5.72005e-05,0.0948802,0.296219,-0.229568,-0.716913,205
-6.46086e-05,-7.65102e-05,6.46614e-05,0.126354,0.296749,-0.228862,-0.717079,206
-5.56965e-05,-8.37611e-05,4.68017e-05,0.1176,0.296896,-0.22816,-0.716353,207
-4.72408e-05,-7.13262e-05,2.36702e-05,0.0940919,0.296481,-0.228356,-0.71538,208
0.000246542,0.000143401,0.000744149,0.844751,0.236527,-0.198613,-0.0102439,209
-7.54275e-05,8.88698e-05,0.000859323,0.919224,0.236733,-0.198608,-0.0103324,210
-0.000139899,5.42891e-05,0.000584398,0.639558,0.236762,-0.198626,-0.0108355,211
2.36826e-05,3.49584e-05,0.00024246,0.260876,0.236331,-0.198731,-0.0110032,212
0.000222986,0.000129181,0.000474697,0.572545,0.236071,-0.19883,-0.0105873,213
0.000390358,0.000204235,0.000687945,0.865936,0.236328,-0.198715,-0.0102132,214
7.99864e-05,7.97282e-05,-5.5289e-06,0.119855,0.265874,-0.218032,-0.510295,215
5.49308e-05,7.00848e-05,6.12681e-06,0.0946124,0.264955,-0.218896,-0.511444,216
2.64055e-05,4.52219e-05,1.97729e-05,0.0593338,0.264102,-0.220323,-0.510966,217
2.16678e-05,3.07405e-05,4.83477e-05,0.0649285,0.26392,-0.220718,-0.509311,218
3.52519e-05,3.28603e-05,5.23555e-05,0.0754285,0.264697,-0.219753,-0.508131,219
6.43671e-05,5.65309e-05,1.24402e-05,0.0917597,0.265797,-0.218494,-0.508636,220
-0.000457278,0.0003567,0.00165908,1.86298,0.235995,-0.209237,-0.0278225,221
-0.000487664,0.000321547,0.00171192,1.91737,0.23582,-0.209161,-0.0273461,222
-0.000487641,0.000280761,0.00172359,1.9219,0.235362,-0.20933,-0.0272247,223
-0.000486175,0.000278614,0.00167945,1.87669,0.235052,-0.209561,-0.027591,224
-0.000497498,0.000340916,0.00174386,1.95591,0.235229,-0.209639,-0.0280855,225
-0.000469382,0.000379039,0.0017359,1.94801,0.235713,-0.209485,-0.0281956,226
-4.36551e-05,-3.84709e-05,-0.00060588,0.645188,0.254446,-0.211519,-0.0546836,227
3.11975e-05,-3.01188e-05,-0.00064741,0.687793,0.254529,-0.211506,-0.0551632,228
3.44986e-05,-9.13934e-06,-0.000597764,0.634759,0.254125,-0.21165,-0.0555117,229
4.34073e-05,2.67777e-05,-0.000450634,0.480722,0.253707,-0.211857,-0.055308,230
4.09126e-05,2.08207e-05,-0.000316467,0.338966,0.253664,-0.211903,-0.0547521,231
-4.60565e-05,-2.47501e-05,-0.000430255,0.459426,0.254001,-0.211709,-0.0544763,232
3.35589e-05,-4.19727e-05,0.000128968,0.148099,0.246615,-0.216997,-0.708326,233
3.63854e-05,-5.07637e-05,0.000135641,0.15829,0.247112,-0.216939,-0.707246,234
5.35808e-05,-2.53754e-05,0.000144891,0.165944,0.24771,-0.216074,-0.706983,235
2.64318e-05,-3.28181e-05,0.000128321,0.143166,0.246826,-0.216015,-0.709159,236
5.01374e-05,-2.51648e-05,-6.28723e-05,0.0893169,0.277262,-0.222754,-0.498272,237
5.91153e-05,-1.81655e-05,-6.27278e-05,0.0933726,0.276227,-0.22164,-0.498801,238
6.001e-05,-6.18127e-06,-7.35182e-05,0.100808,0.274935,-0.221137,-0.497877,239
6.10879e-05,-5.49171e-06,-8.17864e-05,0.108363,0.27478,-0.22159,-0.496145,240
5.33576e-05,-1.76054e-05,-6.68091e-05,0.0925329,0.275995,-0.222633,-0.49555,241
4.39683e-05,-2.43371e-05,-5.96168e-05,0.0826506,0.277185,-0.223296,-0.496753,242
-5.72982e-05,0.000369572,-0.000173515,0.437016,0.29023,-0.238816,-0.498868,243
5.23377e-05,0.000190262,-0.000132202,0.251773,0.29061,-0.238588,-0.499219,244
0.000106463,0.000188948,-0.000182793,0.300654,0.29084,-0.238766,-0.499279,245
7.41052e-05,0.00037282,-0.000269517,0.493925,0.290715,-0.239145,-0.49898,246
7.98548e-05,7.1723e-05,-0.000156273,0.200959,0.272739,-0.217325,-0.505367,247
6.77164e-05,7.29035e-05,-0.000148711,0.189664,0.271187,-0.217643,-0.504616,248
5.32743e-05,7.4128e-05,-0.000158165,0.193575,0.271136,-0.21839,-0.503091,249
6.82763e-05,6.03518e-05,-0.000147177,0.183491,0.272538,-0.218868,-0.502345,250
6.80597e-05,7.4556e-05,-0.000176337,0.215379,0.27402,-0.218781,-0.503132,251
6.4871e-05,8.77788e-05,-0.000196081,0.237878,0.27417,-0.217984,-0.504629,252
0.000490533,0.00141717,0.00246001,3.05395,0.238696,-0.198631,-0.0359827,253
0.00112661,0.0019557,0.00329558,4.23402,0.238668,-0.198951,-0.0365388,254
0.00148991,0.00263115,0.00448717,5.73552,0.238148,-0.199173,-0.0368216,255
0.0016056,0.00302487,0.00509946,6.51122,0.237569,-0.199167,-0.0365989,256
0.00178737,0.00272395,0.0039963,5.46542,0.237362,-0.198916,-0.0360878,257
0.00125193,0.0018101,0.00243418,3.47852,0.237638,-0.198596,-0.0356879,258
0.000430802,0.00127401,0.00201666,2.56941,0.238209,-0.198462,-0.0356272,259
2.0298e-05,-3.65962e-06,-0.00122644,1.30021,0.25636,-0.219216,-0.0446366,260
-2.66736e-06,5.12456e-06,-0.00109054,1.15598,0.256194,-0.219294,-0.0453618,261
1.42291e-05,1.19875e-05,-0.00101415,1.07518,0.256629,-0.219051,-0.0458578,262
3.13449e-05,2.0347e-05,-0.0010159,1.07758,0.25725,-0.218631,-0.0456028,263
-4.63582e-06,1.89191e-05,-0.00123787,1.31231,0.25735,-0.218561,-0.0448708,264
1.70643e-06,8.95795e-07,-0.00138687,1.47009,0.256896,-0.218903,-0.0444007,265
-7.24751e-05,5.81875e-06,0.000296112,0.323202,0.301021,-0.222988,-0.735179,266
-7.36415e-05,3.82702e-05,0.000346135,0.377302,0.301178,-0.222681,-0.735586,267
-8.77001e-05,3.75128e-06,0.000342079,0.374352,0.301235,-0.222126,-0.735529,268
-9.87312e-05,-2.77415e-05,0.000309402,0.345513,0.301103,-0.22188,-0.735029,269
-9.76159e-05,-4.3478e-05,0.000276144,0.313865,0.300941,-0.222228,-0.734607,270
-8.57642e-05,-4.47998e-05,0.000258965,0.293038,0.300916,-0.222781,-0.734699,271
7.06531e-06,-2.06427e-06,0.000145212,0.154123,0.247307,-0.289518,-0.212986,272
2.43106e-06,-8.06376e-06,0.000153286,0.162728,0.246238,-0.288072,-0.21249,273
4.1019e-06,-4.15641e-05,0.000188204,0.20435,0.245546,-0.286796,-0.213946,274
-1.06073e-05,-5.01026e-05,0.000322687,0.346329,0.245967,-0.28735,-0.215963,275
-2.78604e-05,-1.97512e-05,0.000366099,0.38975,0.247153,-0.28912,-0.216274,276
-6.805e-06,-4.36896e-06,0.000214742,0.227788,0.247801,-0.290011,-0.214753,277
5.699e-07,3.0419e-06,-4.59376e-05,0.0488043,0.287209,-0.227223,-0.72756,278
-6.15449e-06,4.77138e-06,1.77594e-05,0.0205553,0.287428,-0.227704,-0.72723,279
-2.50452e-05,1.17702e-05,0.000139538,0.150791,0.287419,-0.227719,-0.726578,280
-3.55757e-05,1.15359e-05,0.000196235,0.211754,0.28713,-0.227225,-0.726248,281
-1.88637e-05,8.06401e-06,0.000107952,0.116477,0.286966,-0.22668,-0.726612,282
-2.46303e-06,6.72337e-06,-8.07741e-06,0.0114419,0.287036,-0.226693,-0.727272,283
3.07444e-05,-1.83308e-05,6.42197e-05,0.0779328,0.24747,-0.219919,-0.705205,284
5.68687e-05,-1.36257e-05,0.000152025,0.172657,0.247682,-0.218812,-0.704723,285
5.65672e-05,-3.57982e-05,0.000166,0.189729,0.247576,-0.217812,-0.70542,286
3.75211e-05,-4.58119e-05,0.000118197,0.140133,0.247073,-0.217901,-0.70651,287
2.91499e-05,-3.57753e-05,8.14578e-05,0.0992387,0.24672,-0.218972,-0.706915,288
2.19714e-05,-3.04286e-05,4.12524e-05,0.0591172,0.247012,-0.21999,-0.706307,289
-0.00128341,0.000451586,0.00226009,2.79628,0.230253,-0.200753,-0.0158855,290
-0.00130269,0.000507775,0.00227191,2.82772,0.229896,-0.200386,-0.0156937,291
-0.00134091,0.000560664,0.00238708,2.96241,0.229703,-0.200412,-0.0151764,292
-0.00145473,0.000606915,0.00255829,3.1852,0.229846,-0.200818,-0.0148544,293
-0.00136782,0.000536647,0.00233836,2.92737,0.230176,-0.201211,-0.015055,294
-0.00123615,0.000435665,0.00215751,2.67589,0.23039,-0.201172,-0.0155688,295
9.81113e-05,4.6742e-05,-0.000125798,0.176214,0.272816,-0.216572,-0.506965,296
