%wallShearStress:0,wallShearStress:1,wallShearStress:2,Result,Points:0,Points:1,Points:2,Point ID
-0.000352864,-0.000403407,0.00137256,1.5619,0.288988,-0.219453,-0.732143,0
-0.000371086,-0.000435105,0.00139779,1.60086,0.288832,-0.219816,-0.732072,1
-0.000364402,-0.00044615,0.00145285,1.65666,0.288765,-0.219853,-0.731679,2
-0.000346684,-0.000436418,0.00145227,1.64889,0.28889,-0.219505,-0.731485,3
-0.00033607,-0.000406667,0.00138477,1.57077,0.289036,-0.21925,-0.731781,4
0.000350656,-9.10388e-07,0.00134375,1.47208,0.267225,-0.221199,-0.682455,5
0.000362944,6.25834e-06,0.00133128,1.46267,0.267099,-0.221608,-0.682759,6
0.000406322,-2.84135e-05,0.00144321,1.58957,0.266938,-0.221507,-0.683386,7
0.000412569,-0.000127628,0.00152367,1.67871,0.266895,-0.220823,-0.68374,8
0.000432574,-7.22583e-05,0.00163386,1.7932,0.267026,-0.220259,-0.683267,9
0.000402299,4.53298e-06,0.00153129,1.67825,0.267194,-0.220535,-0.682609,10
0.00129583,0.00211025,0.00113529,2.88764,0.23778,-0.207449,-0.026588,11
0.00182319,0.00188153,0.000274371,2.79234,0.237651,-0.207734,-0.0268434,12
0.0014801,0.00137939,-7.11355e-05,2.14594,0.23781,-0.207785,-0.0272115,13
0.000790453,0.00112424,0.000427576,1.52564,0.238102,-0.207529,-0.0273025,14
0.000343819,0.00117506,0.00121921,1.83152,0.238201,-0.207244,-0.0270189,15
0.000417052,0.00165016,0.00168243,2.53682,0.238038,-0.207215,-0.0266726,16
-2.48873e-05,0.00191663,0.000254299,2.0496,0.220067,-0.204204,-0.0227025,17
-8.75282e-05,0.00166859,7.02628e-05,1.7727,0.219891,-0.204753,-0.0224565,18
5.93281e-06,0.00190633,-2.79314e-05,2.02094,0.219565,-0.204794,-0.0219851,19
0.000167337,0.00236868,0.000120818,2.52032,0.219395,-0.204308,-0.0217042,20
0.000436958,0.00257379,0.000173513,2.77336,0.21959,-0.203761,-0.0218782,21
0.000353431,0.00238395,0.000216662,2.56491,0.219936,-0.203699,-0.0224051,22
-8.17125e-05,0.000484492,0.00203488,2.21896,0.294059,-0.231973,-0.732448,23
-0.00022181,0.00049957,0.00205343,2.25243,0.293483,-0.231935,-0.732258,24
-0.000261522,0.000498424,0.00210072,2.30531,0.293053,-0.232005,-0.732701,25
-0.000277973,0.000497284,0.00220247,2.41146,0.293186,-0.232128,-0.733197,26
-0.000225233,0.000510555,0.00239816,2.60996,0.293674,-0.23219,-0.733359,27
-7.70004e-05,0.000498291,0.00228793,2.4834,0.294117,-0.232105,-0.733053,28
-0.000474264,-0.000268491,-0.000314981,0.667233,0.216621,-0.219179,-0.00175694,29
-0.000564563,-0.000260194,-0.000487477,0.837378,0.216608,-0.21911,-0.00203693,30
-0.00035997,-5.27821e-05,-0.00085525,0.985183,0.216997,-0.218758,-0.00225336,31
0.000117944,0.000322946,-0.000869101,0.990712,0.217395,-0.218514,-0.00190138,32
0.000271428,0.000457053,-0.000819407,1.03533,0.217401,-0.218567,-0.00161073,33
-0.0001956,9.58189e-06,-0.000744025,0.815529,0.217026,-0.218894,-0.00168049,34
2.84857e-05,1.8848e-05,0.00245404,2.60153,0.257295,-0.269702,-0.218581,35
9.48614e-05,6.38848e-05,0.00243516,2.58412,0.259313,-0.270148,-0.217417,36
0.000204603,-2.88616e-05,0.00243048,2.5856,0.26117,-0.270955,-0.218602,37
0.000103129,-6.10475e-05,0.00227562,2.4155,0.261094,-0.270954,-0.220929,38
-7.479e-05,-1.75806e-05,0.00180174,1.91158,0.259214,-0.270134,-0.22204,39
-4.29153e-05,-2.97152e-05,0.00197123,2.09023,0.257271,-0.269688,-0.220877,40
0.000369331,-4.37025e-05,-0.00369065,3.9319,0.258516,-0.213199,-0.0494732,41
0.000604626,-0.000214833,-0.00407334,4.37098,0.258678,-0.213327,-0.0501505,42
0.000702711,-0.000236492,-0.00442467,4.75554,0.2584,-0.21294,-0.050626,43
0.000507249,-0.00016432,-0.00394109,4.21562,0.257931,-0.212491,-0.0504752,44
0.000198014,-3.33554e-06,-0.00343496,3.64711,0.257744,-0.212353,-0.0498455,45
0.000159324,9.68683e-05,-0.00354494,3.76283,0.258051,-0.212675,-0.0493191,46
-0.00099381,-0.000361144,0.00143962,1.89339,0.264499,-0.245932,-0.482098,47
-0.000983286,-0.000209002,0.00104658,1.53823,0.264762,-0.24555,-0.483544,48
-0.000903543,-0.000164128,0.00046026,1.08885,0.266186,-0.245477,-0.484054,49
-0.000845602,-0.000427317,0.00105498,1.50304,0.267373,-0.245553,-0.483106,50
-0.000762385,-0.000626197,0.00173392,2.11465,0.267174,-0.245943,-0.481658,51
-0.000833254,-0.000506252,0.00150723,1.9028,0.265725,-0.24625,-0.48116,52
-0.000331854,-0.000204025,0.00149936,1.64209,0.290326,-0.217414,-0.73331,53
-0.000307088,-0.000229257,0.00156148,1.70429,0.290169,-0.21755,-0.732754,54
-0.000285988,-0.000234367,0.00149252,1.6299,0.290397,-0.217248,-0.732271,55
-0.000299839,-0.00020219,0.00156159,1.69909,0.290841,-0.216808,-0.732359,56
-0.000329145,-0.000165383,0.00167992,1.82302,0.291021,-0.216679,-0.73296,57
-0.000340112,-0.000172296,0.00154603,1.68789,0.290735,-0.216982,-0.733428,58
0.000569565,3.21793e-05,0.00162429,1.82485,0.25042,-0.221593,-0.69959,59
0.000462853,0.000198824,0.0013576,1.53493,0.249801,-0.220683,-0.700141,60
0.000434313,0.000226927,0.00117931,1.35369,0.249362,-0.22079,-0.701286,61
0.000465158,0.000123229,0.00115808,1.32932,0.24958,-0.221905,-0.702005,62
0.000530741,-2.91423e-07,0.00114881,1.34142,0.250449,-0.222774,-0.701499,63
0.000607257,-6.27291e-05,0.00144304,1.66088,0.250849,-0.222569,-0.700228,64
-0.000957715,0.000640368,-0.000152754,1.23189,0.290482,-0.240205,-0.497947,65
-0.00110107,0.000537379,2.54717e-05,1.299,0.290195,-0.2401,-0.497915,66
-0.000397517,2.38257e-05,0.000126866,0.443027,0.289994,-0.239608,-0.498227,67
0.000415376,-0.000205595,-0.000131534,0.510683,0.290359,-0.23936,-0.498604,68
0.000331615,3.1879e-05,-0.000241495,0.436155,0.290626,-0.239505,-0.498644,69
-0.000268541,0.000299943,-9.29682e-05,0.437978,0.290538,-0.239864,-0.498307,70
0.0013842,0.00250478,-0.00205839,3.73669,0.229344,-0.205781,-0.0115137,71
0.00125392,0.00260094,-0.00212268,3.79873,0.229238,-0.205297,-0.0112647,72
